title,rating,body,author,date
Cafetera italiana,"5,0 de 5 estrellas","Hace buen café.
Me hubiera gustado un poco más grande.",Car,Revisado en España el 20 de diciembre de 2023
Ideal para inducción,"5,0 de 5 estrellas",Diseño y calidad. Buena cafetera.,MARIA DOLORES,Revisado en España el 1 de abril de 2022
Perfecta para inducción.,"5,0 de 5 estrellas","Me ha gustado la calidad de la cafetera, los materiales y su peso. Lo que más me preocupaba es que no funcionara en inducción, pero si que funciona perfectamente.
La lavo a mano y la pintura negra no salta, como en algunas opiniones que he leído.
La cafetera de 6 tazas da para 3 cafés con leche completos. Incluso diría que para 2 cafés con leche si lo queremos largo. Estoy contenta con la compra.",Victoria,Revisado en España el 30 de marzo de 2022
No salen más de 2 tazas,"2,0 de 5 estrellas","Con la cantidad de cafe que sale, no da para más de 2 cafés con leche o 3 cafés solos",Olga M.,Revisado en España el 20 de febrero de 2022
decepción,"3,0 de 5 estrellas","hace muy bien el cafe , pero la capa de pintura se le va y queda bastante fea , una pena",Daniel,Revisado en España el 12 de febrero de 2022
Buena cafetera a buen precio,"5,0 de 5 estrellas","Las calidades son buenas .
Rosca bien .
Y el filtro con tapa para presionar funciona correctamente .",Pablo,Revisado en España el 5 de noviembre de 2021
El sabor y la calidad del producto,"5,0 de 5 estrellas",Es para desplazamientos campestres.,Francisco Menacho,Revisado en España el 30 de octubre de 2021
Bonita pero barata,"3,0 de 5 estrellas","Aunque es bonita, no consigo cerrarla bien y el café se sale por los lados haciendo siempre un desastre. El embellecedor metálico de la tapa se sale, y el mango se calienta peligrosamente… no llega a quemar por poco. No la volvería a comprar, muy cara para el trabajo que da. El café es decente pero no delicioso",Guillermo Valenzuela Martinez,Revisado en España el 18 de octubre de 2021
Magnifico,"5,0 de 5 estrellas",Todo perfecto,MNM,Revisado en España el 21 de julio de 2021
Buen producto,"5,0 de 5 estrellas","Lo compre hace 7 meses para utilizar en placa de inducción y hasta ahora no he tenido ningún queja. La placa que tengo es de IKEA (o sea no es nada profesional) y la tengo que poner en nivel 7 ya que en 8 o 9 la cafetera se calienta demasiado rápido y el vapor empieza a salir por la válvula - algo que me ha pasado con otras cafeteras también.
De lo que se han quejado algunas personas por aquí - que se caiga la pintura - tampoco he tenido problemas. La lavo a mano y NO la pongo en la lavavajillas.",Nikolay Nenov,Revisado en España el 27 de junio de 2021
Cafetera sólida y de diseño,"5,0 de 5 estrellas","Una excelente cafetera: sólida, de buen diseño y con acero de calidad. El asa que no se sobre calienta… Después de mucho buscar en marcas famosas que no han durado nada, he encontrado una marca excelente. Cafetera sólida, eso la define. Compraré otra.",Fabián,Revisado en España el 21 de junio de 2021
Sale bastante rápido el cafe,"3,0 de 5 estrellas","El café parece que bueno. Pero la tapa no tiene mucha calidad, parece que se va romper.",Daniel,Revisado en España el 6 de mayo de 2021
Estupendo café,"5,0 de 5 estrellas",La cafetera hace un café muy rico. Además su estética es muy bonita,María Bejarano Gordejuela,Revisado en España el 26 de abril de 2021
En general buena cafetera,"4,0 de 5 estrellas","Buena cafetera y bonita. Facil de limpiar salvo la parte donde se recoge el café ya que por la hendidura que tiene si no se introduce un papel fino se va acumulando la suciedad. Hay que limpiarla a diario y no solo con agua si se la quiere mantener perfecta. Yo ya la tengo un año y estoy contento en general aunque la proxima miraré que no tenga la mencionada hendidura. Tambien como se ha apuntado en otras opiniones, se está desprendiendo la pintura negra. En cuanto al cafe que hace es bueno pero depende en gran manera logicamente de la clase de café que utilicemos. De un mal café no va a salir uno perfecto por muy buena que sea la cafetera",francisco,Revisado en España el 16 de abril de 2021
NO LAVAR EN EL LAVAVAJILLAS,"3,0 de 5 estrellas","Me ha encantado, una de las mejores cafeteras, super práctica y bonita, no gotea, tiene un diseño perfecto, pero, después de casi un año se me ha ocurrido, como siempre hago, lavarla en el lavavajillas, horror!!! se ha pelado la parte superior. No me lo esperaba, porque en las instrucciones NO VI, que no se pudiera lavar en el lavavajillas. Es una lástima, porque hubiera repetido!!!",MAIJO,Revisado en España el 8 de marzo de 2021
