title,rating,body,author,date
Excellent coffee makers,"5,0 de 5 estrellas","The PipaMoka allows me to make a good cup of coffee quickly, and all that's needed is some hot water. The quality of Wacaco equipment is outstanding. Pushing the water through the grinds with vacuum suction speeds up the brewing process (my Vietnamese coffee maker, which I love, takes about 5 minutes for 100 ml of coffee). In my view, the great advantage over the Aeropress is the fact that the system is closed so to speak. Everything is inside a sealed container and you only have to turn the orange ring to pull the vacuum (note: this actually takes some strength). With the Aeropress, you have to push down hard with a device that's just propped up on some arbitrary mug. I also like the fact that the coffee accumulates in a double walled thermo mug, keeping it warm, in case you brew and then take the sealed container away, say to a meeting. The filter basked is of high quality, easy to load, and easy to clean. The plastic is generally of high quality (the grey and orange colour arrangement makes it look though as if it was hacked together from some Gardena garden watering equipment :-).",GG0815,Revisado en Canadá el 23 de agosto de 2020
使えない物、部品無い,"1,0 de 5 estrellas","3週間も待ってたのに、楽しみしながら、届いたらコーヒー入れるバスケットが入ってない。使えにならないじゃん。
アメリカに返品も面倒い、その後多分3週間以上でやっとお金戻ってくる。
本当に気分壊した。国内ならすぐのに、、、凄く嫌",Abrazor,Revisado en Japón el 24 de octubre de 2021
Kvalitet,"5,0 de 5 estrellas",Är nöjd med produkten och priset,Omar,Reseñado en Suecia el 6 de julio de 2024
Pipamoka: Una verdadera portátil,"5,0 de 5 estrellas","La Pipamoka es una verdadera cafetera portátil. Es la tercera iteración de cafeteras portátiles de Wacaco después de la Minipresso y la Nanopresso. A diferencias de éstas puede preparar hasta una taza completa de café americano con un sistema que yo llamaría ""Prensa francesa invertida"". El kit completo incluye el termo con tapa, el cilindro extractor, una cápsula reutilizable, una cuchara para medir la dosis de café, un embudo para evitar tirar el café molido, una brocha limpiadora y una bolsa de viaje.
El procedimiento de uso es relativamente sencillo:

1. Llenar la cápsula reutilizable con café molido medio usando el embudo para no tirar el café. Tapar la cápsula y tenerla lista para depositar en el termo.
2. Llenar con agua hirviendo el contenedor hasta la altura deseada usando las marcas apropiadas (puede preparar hasta una taza completa).
3. Depositar la cápsula cuidando no salpicar el agua hirviendo.
4. Colocar la tapa del termo sobre el émbolo de plástico.
5. Esperar 40 segundos hasta que la cápsula descienda.
6. Dar un pequeño golpe para extraer las burbujas de aire de la cápsula.
7. Extraer el émbolo girando el tornillo a la izquierda y girando el vaso a la derecha. Al llegar al tope extraer toda la pieza (émbolo) con la mano.
8. Colocar la tapa en el termo si se desea conservar el café caliente.

PROS:
Cafetera verdaderamente portátil todo en uno.
El termo preserva el café caliente unas dos o tres horas.
Excelente calidad/precio.

CONS:
No calienta el agua.
El café debe ser molido medio, de lo contrario sale muy aguado si el molido es grueso o el agua no se filtra si el molido es muy fino.
La extracción manual debe ser pausada e implica algo de esfuerzo.
Al final hay que limpiar correctamente el émbolo y la cápsula.
El estuche de viaje es necesario para evitar daños en el termo y se vende por separado.",R. Magallanes Quintanar,Revisado en México el 27 de febrero de 2020
Génial,"5,0 de 5 estrellas",Genial pour les randonnées.,Nytocv49i,Revisado en Francia el 7 de enero de 2024
Great Coffee maker,"5,0 de 5 estrellas","I loved this product. So easy to use and quick to set up. You do need to ensure that you keep turning the press portion to ensure that all the water has filtered through the coffee before you can remove it. If you try and remove it too soon, one it will become difficult and if you force it, you might have an accidental spill.
My coffee tasted great with no extra granules inside. The cup is a great added bonus that kept my coffee hot for at least thirty minutes, great value for money and so easy to clean. I just run it under a running tap, very portable too for travel.",Gloria,Revisado en los Estados Unidos el 27 de julio de 2024
Perfect on the go coffee!,"5,0 de 5 estrellas","I like how quickly this brews coffee. I’ll make a cup, clean out the filter basket, refill, and take the pod with me to work. Much better than keurig coffee. 🥰",Travis,Revisado en los Estados Unidos el 6 de julio de 2024
The best portable coffee maker out there... period,"5,0 de 5 estrellas","This is the best portable black coffee maker for the coffee lover who likes a coffee from ground beans powder. Superb design. Works as advertised & demonstrated in videos Zero mess, zero drip, minimal cleaning. Easily superior to Aeropress or Aeropress Go in portability & ease of use. The double walled stainless steel 300ml drinking cup is completely leakproof, drip-proof, keeps coffee warm for hours & one can take one's favorite cuppa anywhere - trekking, hiking, swimming, cycling, running as long as one can carry it in something. Awesome product.",Sandeep Joshi,Revisado en India el 12 de julio de 2021
Versatile portable coffee machine,"5,0 de 5 estrellas","This a great portable coffee machine, but it needs a more course coffee grind to get the best result. It can even make a cold brew, how good is that. It is a great travel accessory that can be even be used as your daily water “bottle”.",Amazon Customer,Revisado en Australia el 25 de marzo de 2020
Top,"5,0 de 5 estrellas","Testé et approuvé malgré une certaine appréhension du système au début. Si vous suivez les instructions, cela fonctionne parfaitement, et le goût du café ainsi obtenu est vraiment bon. La préparation prend un peu de temps, mais le plaisir d'un bon café est à ce prix.",HiT3KK,Revisado en Francia el 26 de septiembre de 2022
