title,rating,body,author,date
Cafetera pasable,"5,0 de 5 estrellas","Es mi cafetera actual, esta bien por la cantidad de café que puedes hacer de una tirada, pero el sabor del café dependerá del café que compres.",Francisco Sánchez,Revisado en España el 11 de enero de 2023
Está muy bien presentada,"4,0 de 5 estrellas",Cafetera de muy buena calidad y precio espero que su duración sea como esperamos,Avalles,Revisado en España el 26 de diciembre de 2022
Muy buena cafetera,"5,0 de 5 estrellas",La cafetera hace un café muy rico.El diseño y el tamaño es perfecto.,María Teresa Ríos Agudo,Revisado en España el 21 de noviembre de 2022
Buen tamaño y funciona bien,"5,0 de 5 estrellas","Es la clásica cafetera eléctrica. Me decidí por la marca Melitta porque la conozco desde siempre. Tiene un tamaño perfecto para mí porque no es demasiado grande. Es muy sencilla y funciona bien, contenta con mi compra. La recomiendo por el precio que tiene",Cliente Amazon,Revisado en España el 16 de noviembre de 2022
Pequeña pero muy cómoda,"5,0 de 5 estrellas","Quería una cafetera pequeña, ya que soy la única que tomo café en casa, la verdad es una monada, pequeña, ocupa poco espacio y hace el café como si se tratase de una grande, buen café. Por el precio no tiene nada que envidiarle a otras carísimas. Contenta.",Rosa,Revisado en España el 15 de noviembre de 2022
Lo que buscaba una cafetera de un tamaño pequeño,"5,0 de 5 estrellas","En mi casa no hay quórum respecto a la cafetera y las tengo todos los tipos, y a mi me gusta Melitta. Tiene un tamaño perfecto para no estorbar en la cocina.",Miriam,Revisado en España el 20 de julio de 2022
Perfecta para dos tazas grandes,"5,0 de 5 estrellas","Perfecta para dos tazas grandes, mantiene el café caliente y pese a algunas opiniones la temperatura es más que correcta.
El único problema es que la jarra al volcar el agua oara llenar el depósito se sale si no se hace muy poco a poco.",Gloria,Revisado en España el 9 de julio de 2022
Buen Producto,"5,0 de 5 estrellas",Hola. Estoy encantado con la cafetera. Hace un buen cafe.,MANU,Revisado en España el 16 de marzo de 2022
"Compacta, bonita y buen café","5,0 de 5 estrellas","La cafetera es compacta, sencilla muy bonita y hace buen café. La jarra da cabida para 2 tazas de café de las grandes. Contento de momento.",Cliente Amazon,Revisado en España el 7 de enero de 2022
PERFECTA,"5,0 de 5 estrellas","Muy bonita, pequeña pero con capacidad suficiente . Perfecta",Luz,Revisado en España el 5 de diciembre de 2021
Muy buena cafetera,"5,0 de 5 estrellas","El café sale muy rápido, no como otras que tarda más, muy contenta con la compra",Gemma,Revisado en España el 20 de noviembre de 2021
Práctica y apañada,"4,0 de 5 estrellas","Hace varios meses que la utilizo y por ahora muy muy bien. Nunca había sido partidaria de este tipo de café pero me voy acostumbrando y no lo cambio por nada.
Nada que ver con cafeteras de capsula, pero buen café siempre que uses un buen café molido esta claro.
Funciona bien, rápido y sin metales de por medio. Le doy un 10",VGG,Revisado en España el 4 de noviembre de 2021
Perfecta,"5,0 de 5 estrellas","Excelente cafetera, perfecta para una persona, y hecha con materiales de calidad.",María,Revisado en España el 11 de septiembre de 2021
Muy ligera y muy bonita,"5,0 de 5 estrellas",Muy ligera y muy bonita. Justo lo que yo quería ligera y fácil y muy bonitak,conchita,Revisado en España el 25 de agosto de 2021
Está bien,"4,0 de 5 estrellas",La verdad es que los materiales son buenos y la funcionalidad también.,Cliente de Amazón,Revisado en España el 5 de agosto de 2021
