title,rating,body,author,date
Top,"5,0 de 5 estrellas","Genial producto, un poco caro",Adrià,Revisado en España el 21 de noviembre de 2022
Ruido eléctrico,"2,0 de 5 estrellas","El acabado del mango deja bastante que desear para un producto tan caro. La base hacía un ruido extraño al enchufarla, sin siquiera encenderla. Se fue de vuelta a amazon antes de llegar a probarla",Abel,Revisado en España el 16 de febrero de 2022
Fellow es lamentable,"1,0 de 5 estrellas","Le doy una estrella porque no se si no se le puede dar ninguna. No he comprado este producto en Amazon. Pero es la fellow kettle stag. Solo quiero compartir que no merece la pena ese dinero por una tetera. Nada más abrirla le fallaba el display mostrando la temperatura solo en F y no en C. Y tampoco alcanza la temperatura maxima. Después de pasarme un mes de emails y vídeos con el servicio técnico de Fellow, confirmaron que tendrían que cambiarme la base y al pasarle mis datos personales me contestaron que solo cubren USA y Canada y que me busque la vida con el distribuidor donde lo compré.

Ah y al primer uso ya le salen como puntitos blancos dentro si no lo limpias meticulosamente tras cada uso...

Un mes perdido, casi 200€ menos y todo por tener un simple aparato que hierve agua pero no da ninguna de las características que dice tener. Repito esto no ha sido comprado en Amazon ni en este vendedor, pero es la marca Fellow la que para mi no merece ni un euro de vuestros bolsillos.

Me molesto en poner esta reseña para que nadie caiga en engaños, no sé por que tiene tantas estrellas cuando nos ha dado tantos fallos a tanta gente...",Alejandra C.S.,Revisado en España el 22 de enero de 2021
Muy buen hervidor para V60... mientras funciona,"3,0 de 5 estrellas","Ha funcionado perfectamente hasta el tercer mes después de la compra, cuando el control del a temperatura se ha vuelto loco, saltando en milisegundos de 87 a 99 a 90, por ejemplo, y no haciendo ni caso de la temperatura seleccionada con ""hold"" (programaba para mantener una temperatura de 94 ºC y se pasaba a 97 ºC

Ya es bastante malo que un hervidor de este precio dure 3 meses, pero es que para colmo no hay servicio técnico en España, por lo que he tenido que enviarlo a Francia para que lo arreglen ¡y me dicen que tardará como un mes!

Eso sí, la comunicación con el vendedor ha sido muy buena y me ha remitido una etiqueta pre-pagada para que no me cueste el envío.",eleme,Revisado en España el 11 de marzo de 2020
Bad controls can leave kettle heating after water evaporates,"3,0 de 5 estrellas","In general, I like this kettle. It initially did a good job of heating to a setpoint. It has a timer which is nice, but also a problem. There is only a single button on the kettle, it controls both on/off and, when held for a few seconds, activates the timer. The issue is when you select it to turn it off, after the timer is running, it only disables the timer, but the kettle still heats. There is no safety shutoff, so when the water evaporates or is boiled off, it continues to heat. This damages the heat sensor and it no longer maintains temperature. This is surprisingly easy to do and, for that reason, I believe it is a design flaw. Timer control and kettle on/off should be different controls.",Wendi Hagood,Revisado en los Estados Unidos el 12 de julio de 2024
"Great for 3 years, then RIP","4,0 de 5 estrellas","Not as durable as multiple cheaper electric kettles I've bought over the last 15 years....but really nice to use, fast to heat, accurate temps for finicky teas, just the right size. Rather sudden deterioration in temp control, started boiling regardless of set temp, not shutting off heating even at full boil. Recommended decalcination protocol appeared successful based on shiny clean metal appearance, but temp inaccuracy continued (or resumed, went through a week or two of mostly teas best infused with water at the boil). Not sure if it can be saved--have submitted a request to Fellow support--and not sure I will replace it with another one if it can't be saved.",Diane in Los Angeles,Revisado en los Estados Unidos el 10 de julio de 2024
Love the look. Heats quickly. Pours well,"5,0 de 5 estrellas",Pour over coffee making a welcome change,debris,Revisado en los Estados Unidos el 6 de julio de 2024
What I found,"5,0 de 5 estrellas","I see some had problems with this had stopped working after short time. Mine had stopped working after 2 days. What I did was hit the button quickly about a half dozen times and it started working again and has continued with no further problems. Sometimes the fix is very easy. Try it, it might work for you.",Merrill R. Mcalister,Revisado en los Estados Unidos el 5 de julio de 2024
Kettle,"5,0 de 5 estrellas",Buena máquina para la preparación de bebidas.,Andrés B Zavaleta Guerra,Revisado en México el 2 de julio de 2024
Temperature Hold,"3,0 de 5 estrellas","Generally a very good product; easy to set and control the temperature. Unfortunately the temperature hold button never worked from day one - it cannot be turned off. Also it takes too long to come up to temperature especially 100C for black tea and the pouring is too slow for my liking, even for coffee.",Manoja R.,Revisado en Alemania el 25 de junio de 2024
