title,rating,body,author,date
Makes great coffee,"5,0 de 5 estrellas",Love the varieties of coffee,treavie e donnelly jr,Revisado en Reino Unido el 26 de junio de 2024
Top Maschine mit minimalen Kritikpunkten,"4,0 de 5 estrellas","Ich besitze meine 5500 jetzt seit etwas über einem Monat. Es handelt sich um meinen ersten Kaffeevollautomaten. Zusammenfassend kann ich sagen, dass ich meine Maschine wirklich sehr liebe. Sie hat dennoch ein paar kleine Makel.

Top:

- Geschmacklich kann ich mich nicht beschweren, wobei mir hier die Vergleichswerte fehlen. Im Handling ist die Maschine top.
-Der Latte-Go-Becher kann einfach gewechselt werden. War mir auch wichtig. Zudem finde ich den Becher optisch ansprechender als diese Schläuche, welche man einfach in die Milch hält.
-Den Entkalker im Wasserbehälter finde ich ebenfalls praktisch und erhoffe mir so eine langlebigere Maschine
- außer beim Milch ziehen ist die Maschine auch überhaupt nicht laut
-Umfassende Getränkeauswahl, ich liebe den Eis-Latte
- Maschine hat eine angenehme Größe. Meine Eltern haben eine Melitta im selben Preissegment, die ist definitiv größer
- schnelle Lieferung
- Amazon hat einen klasse Kundenservice bei Problemen

Kritik:

-große Latte Macchiato-Gläser passen nicht drunter (nur die mittleren)
-im Zuge dessen kann man die Milchmenge auch nicht beliebig hochstellen. Für Leute die viel Milch wollen, vielleicht ein Nachteil
- die Maschine hat glücklicherweise eine To-Go-Becher-Funktion. Leider passt mein Becher (ca 380ml) nicht drunter. Ich muss die Abdeckung vom Wasserfang abnehmen
- ich hätte mir noch die Funktion heiße Milch mit Milchschaum gewünscht (es gibt nur Milchschaum, heiße Milch kann aber voll mittels eines Tricks gemacht werden)

Alles in allem möchte meine Maschine jedoch nicht mehr missen. Die Vorteile übertreffen für mich die Nachteile",Shameless,Revisado en Alemania el 22 de junio de 2024
super Gerät👍,"5,0 de 5 estrellas",Milchschaum mit LatteGo Aufsatz super easy und sehr leicht zu reinigen. Sehr intuitive Bedienung. Allerdings benötigt kein Mensch 20 verschiedene Espresso bzw Kaffe Getränke.,John Walker,Revisado en Alemania el 18 de junio de 2024
A very clever machine,"5,0 de 5 estrellas",Came next day very easy to set up mind we did look on utube a few times so easy to make coffee I come down in a morning switch on go to hubbies profile press start perfect black coffee change profiles to mine I get a perfect latte machiato just by pressing a button then clean my milka by pressing clean it just rinses the spout and that's it.we tried a few coffees before we got it how we wanted it had some fun doing it. I think the machine is worth the price we paid I have a friend paid a lot more than we did for another make and she can't use the milka as the tube gets blocked so has to micrawave her milk but this machine does it perfectly.the inside comes out to clean once a week but so easy to do.,pauline,Revisado en Reino Unido el 17 de junio de 2024
"Philips LatteGo – A Good Choice, But No Fireworks","4,0 de 5 estrellas","The Philips LatteGo is a solid coffee machine that performs well in daily use. One of its greatest advantages is the LatteGo milk frothing system, which allows for quick and easy preparation of creamy milk for cappuccinos or lattes. This system is also easy to clean, which is a significant plus.

The machine offers a wide selection of coffee drinks, and the ability to adjust the strength and amount of coffee allows for personalization of each cup. The device is easy to operate thanks to a clear display and simple buttons.
In terms of coffee taste, the Philips LatteGo delivers solid results. The coffee is aromatic and well-balanced, though more demanding connoisseurs might notice a lack of depth that higher-end models offer.

Design-wise, the machine looks elegant and modern, fitting well into most kitchen interiors. The device is also relatively compact, which is important for those with limited countertop space.
In summary, the Philips LatteGo is a good choice for those looking for a functional and easy-to-use coffee machine. While it doesn’t offer groundbreaking features, it provides decent coffee quality and user convenience. If you’re not looking for a top-of-the-line machine but want a reliable device for everyday use, the Philips LatteGo will certainly meet your expectations.",Amazon Customer,Revisado en Reino Unido el 16 de junio de 2024
An amazing machine with a huge choice of drinks,"5,0 de 5 estrellas","WOW! I think this coffee machine is one of the best things I have ever ordered.

There are so many great things about this machine but I’ll just list my favourite things:
✅ It’s quiet - bean grinding is fast and unbelievably quiet.
✅ It has a huge range of drinks - I don’t use my kettle now as this gives me hot water to make a cup of tea.
✅ It uses less power than a kettle.
✅ The AquaClean filter is excellent - no more scum from my hard water.
✅ My coffee tastes better than a cup from a coffee shop.
✅ It does cold drinks too.
✅ I can use beans or ground coffee.
✅ There are different profiles so it remembers options chosen by each person in the household.
✅ It’s surprisingly compact.
✅ It’s easy to fill up - water, bean and grounds.
✅ It keeps count of how many drinks I’ve had - this is one for the nerds!

Whilst there’s nothing much to dislike about it, there are is only one minor annoyance:
❌ I can’t see how much water is in the machine so if it runs out it just stops, so if I choose a drink and walk away to let it do its thing, I miss the screen notification that it’s run out of water. It would be massively improved if it would beep to let me know it needs to be filled up, or if it wouldn’t start the drink if it didn’t have enough water.

So, it’s an amazing machine and one I would definitely recommend if you’re serious about your coffee. The range of drinks is amazing and it uses so much less power than a kettle so it will pay for itself in the long run.

Very highly recommended.",Michelle Ryles,Revisado en Reino Unido el 14 de junio de 2024
Perfekter Kaffeegenuss für Zuhause,"5,0 de 5 estrellas","Die Philips Serie 5500 Vollautomatik Espressomaschine ist ein wahres Meisterwerk für Kaffeeliebhaber.
Mit 20 verschiedenen Kaffeesorten von heißem Espresso bis zu erfrischendem Eiskaffee bietet sie eine unvergleichliche Vielfalt. Besonders beeindruckend ist die One-Touch-LatteGo-Aufschäumung, die mit ihrer Zyklon-Technologie seidig-glatten Milchschaum zaubert, sogar mit pflanzlichen Alternativen.
Die SilentBrew-Technologie reduziert Maschinengeräusche um 40%, sodass man das köstliche Aroma ungestört genießen kann. Das intuitive Display ermöglicht es, Stärke, Kaffeemenge und Milchschaum einfach einzustellen. Mit einem robusten Keramikmahlwerk, 12 Mahlgradeinstellungen und 5 Aromastärken liefert diese Maschine einen Kaffee mit vollmundigem Geschmack und intensivem Aroma.
Ideal für jeden, der Qualität und Komfort in der Kaffeezubereitung schätzt.",Pera🧚🏼‍♀️,Revisado en Alemania el 14 de junio de 2024
"C’è da lavorarci prima di avere un buon caffè e cappuccini, ma poi è un treno","4,0 de 5 estrellas","Non avevo mai avuto una macchinetta per il caffè automatica, da sempre ricordo la classica e super veloce macchinetta a cialde di George l’attore.
In concomitanza con la gravidanza della mia fidanzata e quindi del suo stop temporaneo di assunzione di caffè ho potuto provare o meglio approfittare per provare questo gioiellino.
Non è grande come pensavo, per essere una macchinetta che fa molteplici compiti ammetto che mi aspettavo dimensioni ben più generose.
Ma vado dritto al punto! È una macchinetta del caffè che fa bevande al caffè anche mixate con il latte, a scelta si può decidere se farle fredde o calde, per ora ho provato solo calde perchè non avevo posto nel freezer per fare il ghiaccio (magari scopro che ghiaccia tutto da sola, vi immaginate??)
È settata per fare due caffè alla volta come da impostazioni ma ne fa uno dietro all’altro nonostante abbia il doppio ugello (legato purtroppo alla singola cialda all’interno della macchinetta).
Le impostazioni per il montaggio sono molto chiare, nonostante non ci sia granchè da fare, attualmente vista la purezza dell’acqua che sto utilizzando non ho messo in funzione il sistema aquaclean.
Il sistema LatteGo mi ha piacevolmente sorpreso, non mi aspettavo che funzionasse così bene, la schiuma (ahimè non proprio una crema di latte) è comunque migliore o piuttosto paragonabile alla maggior parte dei bar di Milano.
Mi piace perché è veramente automatica, il caffè lo polverizza per ogni caffè, si carica dall’alto e con una rotellina che va azionata solo mentre è in movimento si può aumentare o diminuire la grana del caffè (attualmente mi trovo bene tenendola al minimo ma penso che se si potesse andrebbe ritirata ancora di più anche per gestire la questione dell’umidità).
Penso però che venga penalizzato lo schermo con i tasti funzione frontali.. il caffè nella versione espressa per esempio col tasto li sullo schermo fa il caffè da 30ml che è già un caffè abbondante, non il nostro reale ristretto.
La macchinetta è pensata per accogliere anche le preferenze di 3 persone con i vari profili che si possono impostare già da schermo e che vengono salvati automaticamente ogni volta che si modificano.
Sono soddisfatto, ma secondo me non è stata fatta propriamente per il pubblico italiano.",Matteo,Revisado en Italia el 11 de junio de 2024
"Einfach super, kompakt, leise und gutes design.","5,0 de 5 estrellas","Einfach zu bedienen, reichhaltige Auswahl an Getränken, Geschmack und Aroma sehr gut",Peter W. aus K,Revisado en Alemania el 9 de junio de 2024
Ausgezeichnet,"5,0 de 5 estrellas","Was ist für mich sehr wichtig? Die separate Milchzufuhr ohne in die Maschine zu gelangen und es wird auch kein Schlauch verwendet oder irgendwo reingesteckt. So bleibt die Maschine keimfrei. Der extra Milchbehälter ist die Idee überhaupt, und wie man sieht, schon kopiert. Reinigung simpel. Guter Kaffegeschmack, schnelle Zubereitung, relativ leise, große Auswahl.
Wir sind sehr zufrieden. Der Extrashot gefällt mir. Ich bevorzuge normalen Kaffee, meine bessere Hälfte nimmt gern Latte.... Summa sumarum ein prima Kauf, und schnell geliefert! Was noch auffällt : fast alle Verpackungsteile aus Pappe.
Nur die Betriebsanleitung ist mangelhaft, die App eigentlich Unsinn,da sie die Maschine nicht betrifft, sondern nur eine Betriebsanleitung darstellt, mit geringem Nutzen. Die Abbildung in der sogenannten Betriebsanleitung des Milchteils zeigt ein schräges Einhängen, ist aber senkrecht, das verwirrt erst.
Insgesamt ein gutes Gerät, erfüllt unsere Erwartung.",Jamie Ward,Revisado en Alemania el 7 de junio de 2024
