title,rating,body,author,date
Buena relación calidad /precio,"4,0 de 5 estrellas","Es rápida de usar, da un café con n buen aroma y sabor...",Cliente Amazon,Revisado en España el 5 de diciembre de 2019
Quiero saber como enviar la y sera reimborsado.,"1,0 de 5 estrellas",No Era mejor que la machina que he enviado. El agua no flue suffisamente. Debe empujar 4 veses para beber un cafe .,Mostapha Sitrini,Revisado en España el 6 de octubre de 2019
Muy buena cafetera,"5,0 de 5 estrellas","Estoy la mar de contento con esta cafetera. He pasado de la dolce gusto a la senseo. La primera me canso pagar a precio de oro mi café, la segunda me tenía bastante contento, pero al final la tuve que jubilar y me decidí por una expreso así compraba el café que me apetecía a mí y está tenía la ventaja de los capuchinos...los que a mí me dan igual yo tomo café solo...en fin los capuchinos son cómo los de cualquier maquina de café de pago, ni esperen a qué sea cómo el de un barista, es cómo el café que sale de las máquinas que tiene en su oficina. Por lo demás el café sale perfecto muy espumoso y tienes diferentes filtros, el de carga Normal, el de doble carga y otro para cápsulas de espresso. Me gusta que tenga un gran capacidad para almacenar agua, el que una vez que está caliente puede hacer varios cafés sin estar esperando a que se vuelva a calentar. También tengo que admitir que la compre s precio oferta de 50 Euros... tampoco pagaría por Ella más de eso",Toño,Revisado en España el 24 de noviembre de 2018
La descripcion dice nueva pero esta usada,"1,0 de 5 estrellas","La descripcion de la cafetera dice que es nueva pero esta usada, huele a lecha y tiene manchas de cafe.",Cliente Amazon,Revisado en España el 3 de agosto de 2018
Magnífica compra,"5,0 de 5 estrellas",Genial estoy muy contenta con la compra. Barata y no me arrepiento de nada. Cafés buenisimos. Muy calentitos con el calentador de leche,Cliente Amazon,Revisado en España el 28 de septiembre de 2017
Gute Maschine für kleines Geld,"5,0 de 5 estrellas","Nachdem meine Kapselmaschine ständig in einer Wasserlache stand, und ich befürchtete statt vom Kaffee sondern durch Stromschlag wach zu werden, musste was neues her.
Ich wollte diesmal eine Pad Maschine, weil ich das mit dem ganzen Plastik auch suboptimal fand. Nach etwas googeln, wurde mir diese Maschine vorgeschlagen.
Habe sie jetzt mehrere Wochen in Betrieb. Und alles probiert, Pads und auch gemahlenen Kaffee.
Zu den Pads ist zu sagen, ich nehme die ganz normalen und Knubbel die dann in den Halter. Das funktioniert sehr gut. Eigentlich sollte man wohl kleinere nehmen, die gibt's aber nur online und deutlich teurer.
Auch mit Kaffee erziehlt man gute Ergebnisse.
Ich mache meist Espresso, der ist schön heiss und hat eine schöne Crema.
Capuccino und Latte macht sie auch ganz wunderbar.
Auch die Reinigung der Düse Milchbehälters ist kein grosser Aufwand. Wasser rein und im Latte Programm durchspülen.
Für meine Bedürfnisse ist die Maschine ideal. Kann viel mehr als eine normale Padmaschine und nicht viel weniger als ein Vollautomat. Ist aber erheblich günstiger als ein solcher.
Die Bedienung ist kinderleicht und im Grunde selbsterklärend.
Die Aufheizzeit auch überschaubar.
Das ist mein Fazit nach etwa 5 Wochen, die sie jetzt hier in Betrieb ist.",Bettina Hoffmann,Revisado en Alemania el 22 de abril de 2024
A Perfect Shopping,"5,0 de 5 estrellas",I like this brand！,mingxiancheng,Revisado en Alemania el 20 de abril de 2024
Breville Siebträgermaschine,"3,0 de 5 estrellas","Es ist meine 1. Kaffeemaschine und habe keine Ahnung. Nach lesen der .Bedienungsanleitung habe ich es geschafft den 1 Espresso fertig zu bekommen. Der war ausgesprochen gut. Gut ist, das Pads passen. Nur der Siebträger ging noch schwerer einzusetzen. Suchte nach anderen Siebträgern. Waren nur für den Breville nicht kompatibel. mit fast 80 Jahren für mich auf Dauer zu anstrengend. Habe für mich eine andere Siebträgermaschine gefunden und unter Zubehör (Barista) viele Dinge gefunden, die für de Longhi kompatibel sind, aber nicht für den Breville. Deshalb geht diese Breville schweren herzens zurück",Sigrid Heppelmann,Revisado en Alemania el 26 de marzo de 2024
Sehr gut,"5,0 de 5 estrellas",Sehr gut,Laura Böttcher,Revisado en Alemania el 1 de marzo de 2024
Schön heiße Gertänke,"3,0 de 5 estrellas","Wir haben die Maschine als Ersatzt für unsere alte Senseo Maschine mit Milchbehäler welche es so leider nicht mehr gibt gekauft. Für Kaffee nutzen wir sie gar nicht, da wir einen anderen Vollautomaten haben. Wir haben experimentiert um heißen Kakao zu machen für unsere Tochter. Es ist tatsächlich heißer als mit der Senseo Maschine oder auch mit dem Vollautomaten. Könnte mir vorstellen, dass auch Kaffeespezialitäten gut werden.",Nane,Revisado en Alemania el 12 de enero de 2024
