title,rating,body,author,date
Ha reventado el termo,"5,0 de 5 estrellas",La cafetera es fenomenal. Desde hace unos días funcionaba peor. Esta mañana ha reventado el termo. Suerte que nos hemos dado cuenta y no nos hemos bebido los cristales... lamentablemente ahora veo que a otros también les ha pasado. No nos ha durado ni un año...,David,Revisado en España el 2 de marzo de 2021
Excelente,"5,0 de 5 estrellas",Estamos muy contentos es rápida y precisa. Tal como esperaba,sara,Revisado en España el 6 de diciembre de 2019
A great percolator,"5,0 de 5 estrellas",Good quality coffee machine. We use it every day and the coffee is great.,Amazon Customer,Revisado en Alemania el 24 de junio de 2024
"Snygg och smidig, men...","4,0 de 5 estrellas","En snygg smidig kaffebryggare där man brygger rakt ner i en lagom snygg termos.
Bra att veta är att man kan inte värma upp kaffet i termosen eftersom värmen endast kommer vid bryggningen. Alltså ingen platta som håller den varm. Om man vill brygga fler kannor så har den lite svårt att hålla en ordentlig värme, men en eller två går fint.
Eftersom den inte har någon platta så går det att ställa fram den direkt efter bryggning på bordet.",Daniel,Reseñado en Suecia el 31 de mayo de 2024
Kaffee Kanne gebrochen,"2,0 de 5 estrellas",Kaffeekanne innen gebrochen kanne zum trocknen auf den Kopf über Nacht gestellt. Morgens als sie benutzt werden sollte war der Einsatz gebrochen und alles voller glassplitter .Maschine eingeschickt sollte repariert werden. Warte jetzt sch 2 Wochen drauf. Kein Ende abzusehen. Jeden Morgen behelfen um einen Kaffee zu bekommen. Reparatur dauert viel zu lange.,Karl-Heinz Sonnen,Revisado en Alemania el 23 de enero de 2024
"Ein riesiges Problem, bei einer sonst sehr guten Kaffeemaschine.....","1,0 de 5 estrellas","Ich bin absolut begeistert von der Krups Pro Aroma KM303810 Filterkaffeemaschine mit Thermokanne! Die Kombination aus innovativer Technologie und praktischem Design macht sie zu einem unschlagbaren Favoriten in meiner Küche.
Die Bedienung der Kaffeemaschine ist denkbar einfach, und die Zubereitung geht schnell und unkompliziert vonstatten. Der Filter lässt sich leicht einsetzen und reinigen, und das Entkalkungsprogramm sorgt für eine lange Lebensdauer des Geräts. Die automatische Abschaltung ist ein praktisches Feature, das mir zusätzliche Sicherheit bietet.

Das Design der Krups Pro Aroma KM303810 ist schlicht und modern, fügt sich gut in meine Küche ein und nimmt nicht zu viel Platz in Anspruch. Die Verarbeitung ist hochwertig, was sich auch in der Langlebigkeit des Produkts widerspiegelt.

Alles in allem kann ich die Krups Pro Aroma KM303810 Filterkaffeemaschine mit Thermokanne uneingeschränkt empfehlen. Sie überzeugt durch ihre Leistung, das durchdachte Design und die hochwertige Verarbeitung. Ein absolutes Must-have für alle Kaffeeliebhaber!
Nachtrag - nach einiger Zeit der Benutzung muß ich doch einen Mängel feststellen - das einfüllen von Wasser in die Maschine und das einschenken in die Tasse ist zu bemängeln - der Ausguss der Kanne ist schlecht ,sollte einfach besser sein,ständig läuft Wasser oder Kaffee daneben.....Schade
Edit- mittlerweile ärgere ich mich immer mehr über den miserablen Ausguss der Kanne!! Wirklich sehr schlecht!! Jetzt nach längerer Zeit in Gebrauch, landet beim einfüllen von Wasser mit der Kanne in die Maschine immer mehr Wasser neben der Maschine als darin - und beim befüllen der Tasse mit fertigem Kaffee dasselbe!! Das ist wirklich inakzeptabel und sehr schlecht gemacht!.!! Leider nützt das auch das ansonsten gute Design und der eigentlich gute Kaffee Geschmack nichts! Ich ärgere mich wirklich täglich!!!",Martin Schneider,Revisado en Alemania el 17 de enero de 2024
Koelt zeer snel af,"5,0 de 5 estrellas","Na 6 mnd deed het apparaat het niet meer.
Een dag later stond er al een nieuwe via Amazon

Geweldig deze service!",Carmen de Jager,Revisado en Países Bajos el 17 de enero de 2024
mediocre,"5,0 de 5 estrellas",mediocre on all aspects,taner,Revisado en Alemania el 19 de noviembre de 2023
Gute Qualität,"5,0 de 5 estrellas",Alles Schön,Jihad Love,Revisado en Alemania el 12 de noviembre de 2023
Schnelle Lieferung,"5,0 de 5 estrellas",Bin immer noch zufrieden,Veronika Friedrichs,Revisado en Alemania el 6 de noviembre de 2023
