title,rating,body,author,date
Recambios para la cafetera?,"2,0 de 5 estrellas","Pues sinceramente me han roto literal 2 veces la cafetera, he vuelto a comprar otra... Porque la.propia marca no vende su recambio..",clark,Revisado en España el 26 de abril de 2024
Cafetera Bonita,"3,0 de 5 estrellas",La cafetera es bonita pero el café sale con poco sabor .,Beatriz Francés,Revisado en España el 26 de abril de 2024
Bonita y ligera,"5,0 de 5 estrellas","Es fácil de usar, sirve para muchísimos cafés y, aunque no la he limpiado aún, se ve fácil de mantener.",Sara,Revisado en España el 19 de abril de 2024
cafetera,"5,0 de 5 estrellas",my buen producto,Basilio Mata,Revisado en España el 15 de abril de 2024
Buena compra,"5,0 de 5 estrellas","Ha sido una buena elección por el precio que tiene. Si bien es cierto que, si llenas completamente el recipiente para el agua, el café se sale debido a que sale con mucha presión al calentar. Normalmente si quiero hacer una jarra entera de café, lo hago en dos tandas, para que no se salga.",Cliente Amazon,Revisado en España el 2 de abril de 2024
Inmejorable calidad precio,"5,0 de 5 estrellas",He tenido máquinas más caras y no tienen nada que envidiar. Además es la primera que tiene el medido de agua hasta bien abajo para cuando quieras hacer solo un café pequeño. Llevo un mes con ella a dos cafés diarios y va perfecto. Además fácil limpiezas,Cliente Amazon,Revisado en España el 29 de marzo de 2024
Preciosa,"5,0 de 5 estrellas","Ed superpractica y super rápida
Hace muy buen cafe",jose,Revisado en España el 17 de marzo de 2024
"Amazon 10, la cafetera 2*","2,0 de 5 estrellas","La compra fue a las 19:30 aprox y llego al día siguiente a las 09:30am, bien empaquetado y embalado, el envío un 10/10. La cafetera en si no, venía como se ve en la foto, calentaba el agua y la llevaba al filtro con el café pero no goteaba y no salía café, se quedaba la mezcla en el filtro. Devolución aceptada y pago tramitado pocas horas después. Una lástima porque la cafetera apuntaba buenas maneras.",Cliente Amazon,Revisado en España el 4 de marzo de 2024
Una maravilla,"5,0 de 5 estrellas","Café buenísimo lo hace bastante rápido y tiene el plus que siempre sale la hora la recomiendo,estética muy bonita y todo de buena calidad e incluye un cacito para el café muy completa estoy contenta",irene,Revisado en España el 28 de febrero de 2024
Cafetera con filtro,"5,0 de 5 estrellas","Perfecta , tanto el funcionamiento que las dimensiones",Client d'Amazon,Revisado en España el 18 de febrero de 2024
Muy mala,"1,0 de 5 estrellas","No sé si porque llego defectuosa, pero dos veces intenté hacer café y dos veces seme salió todo.. liándome una. La he devuelto",Maria Gutierrez,Revisado en España el 9 de febrero de 2024
