title,rating,body,author,date
Design et fonctionnel,"5,0 de 5 estrellas",Je ne regrette pas mon achat,Sabrina sab,Revisado en Francia el 21 de junio de 2024
Colore rosa pastello,"5,0 de 5 estrellas",Bella e ottimo caffè😍,Razieh mousakhani,Revisado en Italia el 31 de mayo de 2024
Tolle Kaffeemaschine,"5,0 de 5 estrellas",Ein Blickfang in der Küche die Farbe ist ein Traum,Fichtner K.,Revisado en Alemania el 22 de mayo de 2024
Marc de café,"5,0 de 5 estrellas","Belle cafetière, pratique mais le marc de café tombe systématiquement dans le café.
Je suis déçue pour le prix et la réputation de cette cafetière je ne m’attendais pas à avoir un défaut comme ça.",Oliv',Revisado en Francia el 20 de abril de 2024
Extra,"5,0 de 5 estrellas",Magnifique 😍,Emilie D.,Revisado en Francia el 19 de marzo de 2024
"Schöne Kaffeemaschine, macht was sie soll","4,0 de 5 estrellas","Die Smeg Kaffeefiltermaschuine habe ich mir hauptsächlich wegen des Aussehens gekauft - ihr Retro Look ist einfach schick - die Farbe passt genau in meine Küche.
Ausserdem wünschte ich mir eine Warmhaltefunktion, die ist genau, wie ich es mir wünschte.
Die Aromataste produziert mir den intensiven Geschmack, den ich beim Filterkaffee mag.
Was den einzigen Negativpunkt angelangt, dass sie schlecht (oder unvorteilhaft) mit Wasser zu befüllen ist, war mir das im Vorfeld bekannt; ich benütze für die Befüllung einen 1/2 l Plastikmessbecher mit Schnabel, damit geht es tadellos. Also für mich nicht wirklich ein Negativ Punkt.
Warum nur 4 Sterne statt 5: sie ist halt schon sehr teuer für das Preis/Leistungsverhältnis.",Martha Riemelmoser,Revisado en Alemania el 1 de marzo de 2024
Veryyyy goood,"5,0 de 5 estrellas",Very aestetic and extremelly high quality.,Madeleine,Revisado en Alemania el 12 de febrero de 2024
Fonctionne très bien,"5,0 de 5 estrellas","Super cafetière, très jolie design. J’adore la forme et elle est chouette.",Springinsfeld gilda,Revisado en Francia el 23 de enero de 2024
Meine Erfahrung,"2,0 de 5 estrellas","Pro:
Das Design ist sehr schön.
Aber das war es auch schon.

Contra:
Das Wasser lässt sich nur sehr umständlich einfüllen da sich der Deckel nicht weit genug zurück klappen lässt. Mit der Kaffeekanne geht es nicht ohne Pfützen zu machen.
Der erste Dauerfilter war nach ca. 1,5 Jahren kaputt- wurde aber anstandslos ersetzt.
Jetzt 1 Monat nach Garantieende (ein Schelm wer böses denkt) fliegt der FI Schalter. Maschine ist innen nicht mehr dicht. Da kann die Maschine noch so schön sein, aber bei dem stolzen Preis geht das gar nicht.",Ich,Revisado en Alemania el 27 de diciembre de 2023
Kaffeemaschine von smeg,"2,0 de 5 estrellas","Die Skala ist nach zweimal Kaffee kochen nicht mehr zu erkennen, weil Dunstwasser und kleine Wasserzeichen die Sicht unmöglich machen.
Was kann ich tun ? Verpackung nicht mehr vorhanden.....",renate heber,Revisado en Alemania el 25 de diciembre de 2023
Designmaschine,"4,0 de 5 estrellas","Absolute Designmaschine, die auch Kaffee kochen kann.",P. S.,Revisado en Alemania el 24 de diciembre de 2023
Super,"5,0 de 5 estrellas",Bien emballer produit nickel et très beau,flo art,Revisado en Francia el 21 de diciembre de 2023
