title,rating,body,author,date
Funciona muito bem e fogao de induçao,"5,0 de 5 estrellas",Antes desta comprei 02 que nao funcionaram em meu fogao. Super aprovo. Funciona muito bem e faz um café delicioso,JORGE L GIACON,Revisado en Brasil el 30 de mayo de 2024
Careful this item melts,"1,0 de 5 estrellas","We have had this for a couple months now and the handle is not of good quality and is starting to melt. The ad states that it is ""Electric Stovetop Compatible"" and the images also show ""heat resistant handle"" - both are untrue as this product started melting overtime from regular use. This is not safe and we would not recommend it as it could greatly hurt someone and cause damage to your stovetop.",Syl,Revisado en Canadá el 30 de mayo de 2024
La bonne qualité ne ment pas,"5,0 de 5 estrellas","Il faut arreter d acheter des articles importants qu on se sert a tous les jours qui sont les moins chers du lot et qui ne valent pas un sous,,, c est ce que j ai fait a mon précédent achat d une cafetiere espresso,,, elle a fait un an et elle a cassé,,, sans avoir fait du bon café durant cette période. Maintenant cette derniere cafetiere est d une grande qualité, le poid du matériel, la facilité de nettoyage et surtout du tres bon café,,, elle est juste un peu plus chere que les autres, mais elle en vaut vraiment chaque extra $$$ que vous aller débourser",serge,Revisado en Canadá el 24 de mayo de 2024
It’s espresso time,"5,0 de 5 estrellas","This little maker is small, but built very solid. It will make a great cup of coffee, but then could be used to knock someone out. Just kidding, but seriously this is a really solid built maker that makes a great cup of coffee.",Whitford,Revisado en los Estados Unidos el 4 de abril de 2024
Love this coffee maker.,"5,0 de 5 estrellas","It makes plenty of coffee, I love that it’s dishwasher safe and really is stainless steel. Worth the money. I can tell this will last us many years",Jose E.,Revisado en los Estados Unidos el 2 de abril de 2024
少し水が残る,"3,0 de 5 estrellas",コーヒーを入れた後、下に少し水が残るのが、きにかかります。,puchi,Revisado en Japón el 28 de marzo de 2024
Expresso,"5,0 de 5 estrellas",The Expresso has made excellent coffee! It is easy to clean and is of good quality.,Rosa Montoya,Revisado en los Estados Unidos el 8 de marzo de 2024
Coffee maker,"4,0 de 5 estrellas","Pretty good, I wish the stem was a little longer inside. Leaves a bit too much water after the brew.i throw 3 stones in the bottom to raise the water level.",TheAceMan,Revisado en Canadá el 26 de febrero de 2024
髭おじさんを買う意味とは…？？,"5,0 de 5 estrellas","某アルミ製の髭おじさんとは違い、こちらはオールステンで高級感があります。
質感、使い心地も言う事無し！

シリコンパッキンが外せないかと思いきや、爪楊枝でちょっとこじること外れることが判明し、更に快適になりました。",uratananz,Revisado en Japón el 25 de febrero de 2024
Best one. Works on induction.,"5,0 de 5 estrellas",The stainless steel base of the coffee maker is thick and heavy as required for induction unit. The quality and design is good. Felt a bit expensive. Coffee ready in 5 minutes. Makes authentic filter coffee. Works on induction. Makes up to 4 cups of coffee.,Amazon Customer,Revisado en Canadá el 8 de febrero de 2024
"Sturdy so far. Chinese, not Italian.","4,0 de 5 estrellas","Misleading title. This is Made is China, not Italy. Only the safety valve is made in Italy (allegedly).
Feels sturdy and 'Italian', hope the quality-durability will remain so.",Aruna,Revisado en Canadá el 7 de febrero de 2024
Value Buy,"5,0 de 5 estrellas",It's been more than 2 years since I bought the product. It's still working great! Highly recommended,Brandon,Revisado en Singapur el 4 de febrero de 2024
My morning coffee,"5,0 de 5 estrellas","Oh my best coffee I’ve had for a long time , who hoo and I can use my induction stove . Love it 🥰 and so easy to clean",Ladybug,Revisado en Canadá el 10 de enero de 2024
レデューサーが曲がってしまった,"4,0 de 5 estrellas","味は問題ありません。
2回ほどコーヒーを入れた後にレデューサーが曲がっていることに気が付きました。
コーヒー粉の入れすぎでしょうか？
詳しい説明書が無く、部品の別売も無いようです。",ケン,Revisado en Japón el 7 de enero de 2024
Made in China,"1,0 de 5 estrellas",Very disappointed- advertised as ‘Italian’ but low quality product made in China that does NOT make good coffee. Will have to send back. Stress!,SACHA,Revisado en Reino Unido el 10 de diciembre de 2023
perfect,"5,0 de 5 estrellas",perfect for me,Am. F.,Revisado en Canadá el 28 de octubre de 2023
美味しいエスプレッソ！,"5,0 de 5 estrellas",ステンレス製、また、使いやすく、美味しいエスプレッソを毎日飲んでいます！,pen37,Revisado en Japón el 28 de octubre de 2023
