title,rating,body,author,date
cafetera a buen precio,"4,0 de 5 estrellas","No se que tal saldrá por que a sido para regalar , pero en principio bastante bien",Jors44,Revisado en España el 10 de septiembre de 2023
Hace un café super sabroso.,"5,0 de 5 estrellas","Lo recomiendo,es súper bueno el café.",Cliente Amazon,Revisado en España el 22 de marzo de 2023
Buena,"4,0 de 5 estrellas",Esta muy bien para el uso diario,cliente,Revisado en España el 18 de marzo de 2023
Estoy satisfecha 100%,"5,0 de 5 estrellas","Encantada con el articulo, el café queda fuerte, es muy rápida para limpiar",Lym,Revisado en España el 20 de septiembre de 2022
No funcionó más que una vez,"1,0 de 5 estrellas",Es muy poco fiable,Adolfo,Revisado en España el 12 de junio de 2022
No hay contacto con vendedor para garantia,"1,0 de 5 estrellas",no tiene 2 meses y ya se averió. Amazon me ha sustituido en un pipas. Nuevamente el producto se ha vuelto a averiar. a las 2 semanas. producto nada recomendable,Manza,Revisado en España el 28 de febrero de 2022
Da agua manchada,"1,0 de 5 estrellas",No me gusta por qué sale el café por todos lados con posos y casi frío. Una castaña de cafetera,Luis,Revisado en España el 24 de diciembre de 2021
Encantada con mi cafetera,"5,0 de 5 estrellas",Hace un café muy bueno y muy rápido,Saly,Revisado en España el 7 de enero de 2021
Mal el segundo dia,"1,0 de 5 estrellas","Rota al segundo día de uso.
La cafetería enciende pero no calienta el agua.",Глеб,Revisado en España el 2 de enero de 2021
Sus dimensiones,"5,0 de 5 estrellas",FACIL de manejar y rápida,elisa,Revisado en España el 24 de noviembre de 2020
Bonne idée mais trop basique,"3,0 de 5 estrellas",L'idée de se faire 2 petites tasses de café est bien mais ce produit reste à améliorer car il n'est pas très costaud et côté pratique de placement des tasses ce n' est pas terrible sa déborde souvent pas de récupération faut nettoyer.,J'ai reçu mon colis et j'en suis satisfait il correspond à ce qui est noté.,Revisado en Francia el 8 de julio de 2024
Déçue,"2,0 de 5 estrellas","Ce perco n est pas valable, il doit être manipulé avec précaution",Brédart Yvette,Reseñado en Bélgica el 10 de mayo de 2024
Petite cafetière,"5,0 de 5 estrellas","A été acheté pour ma grand-mère qui a été ravie de cette petite cafetière.
Pour une personne seule c est parfait",Vchichi,Revisado en Francia el 11 de enero de 2024
Super,"5,0 de 5 estrellas",Correspond parfaitement à ce que je veux. Pas cher et pratique.,sabine,Revisado en Francia el 25 de noviembre de 2023
"Wenig Stromverbrauch, trotzdem schnell !","5,0 de 5 estrellas","Für den Preis ist das eine sehr gute Kaffeemachine. Ein Pott Kaffee in 3 Minuten. Ich habe sie für unterwegs mit dem Auto gekauft. Da sie nur 450 Watt verbraucht, kommt mein alter 600W Rechteck-Spannungswandler gut mit ihr klar :-)",recently,Revisado en Alemania el 13 de noviembre de 2023
Köp inte!,"1,0 de 5 estrellas","Vattnet skvätter ut från bryggaren.
Du kan inte bara brygga en kopp, för det kommer ut kaffe från 2 ställen.",Roger Lennartsson,Reseñado en Suecia el 27 de octubre de 2023
"Niedriger Preis, allerdings nicht zu empfehlen, insgesamt mehr als enttäuschend.","1,0 de 5 estrellas","Wenn nur eine Tasse oder ein größerer Becher zu befüllen ist könnte man das Gerät, was die Füllmenge fast als auseichend bewerten!!!

Bei der Wahl von zwei Tassen werden diese ungleichmäßig befüllt, mit anderen Worten läuft eine über und die andere ist nur halb voll !!!
Es wird zudem eine Wasserstandsanzeige scherzlich vermisst, um die Wassermenge herauszufinden muss immer eine Tasse als Maß genutzt werden, außerdem ist der Kaffe nicht heiß, sondern nur lauwarm.
Ich bin mehr als nur enttäuscht!!!
Die Bewertung kann nicht eimal ""Mangehaft"" sondern muss als ""Ungenügend"" lauten.",Wolfram Heinze,Revisado en Alemania el 24 de octubre de 2023
Kaffee ?,"5,0 de 5 estrellas","Klein aber fein, entweder die 2 kleinen Tassen oder 1 grosse.
Langt optimal für 2 Personen.",Fred Blümel,Revisado en Alemania el 23 de octubre de 2023
Maschine nach 8 Monaten defekt,"2,0 de 5 estrellas",Nach 8 Monaten ist die Heizung defekt.,Richard P.,Revisado en Alemania el 10 de octubre de 2023
Duo-Kaffeemaschine,"3,0 de 5 estrellas","leuk ding en ideaal als je geen volle koffie pot wil zetten. grote mok eronder en je hebt een grote kop.
een eventueele opmerking is, een maatbekertje erbij zou handig zijn.
snelle levering",Erik,Reseñado en Bélgica el 10 de octubre de 2023
Pratique,"4,0 de 5 estrellas",Bien pour deux personnes. Livré avec 2 tasses. Seul bémol il faut attendre qu’elle refroidisse pour refaire.,Frd15,Revisado en Francia el 6 de octubre de 2023
Immonde,"1,0 de 5 estrellas","Avec celui que j' ai acheté, le café était immonde, outre une eau pas très chaude,
L' eau ou le café ont un goût chimique très prégnant et totalement imbuvable.

Manu",manuel collette,Reseñado en Bélgica el 6 de octubre de 2023
Rückstände in der Tasse,"4,0 de 5 estrellas","Grundsätzlich ist die Kaffeemaschine okay, allerdings befindet sich in der Tasse immer Kaffeesud. Ich schneide mir jetzt Kaffeefilter zurecht und benutze diese. Ist etwas mühselig. Der Kaffee ist aber schön heiß.",Andrea Kaufmann,Revisado en Alemania el 30 de septiembre de 2023
Kaffeemaschine,"3,0 de 5 estrellas","Die Maschine ist soweit okay Schade ist nur das die eine Tasse kaputt ist , alles andere funktioniert gut",Zachrau Leane,Revisado en Alemania el 9 de septiembre de 2023
Trop mignon,"5,0 de 5 estrellas",Trop mignon,Rebecca Eline Nottrelet,Revisado en Francia el 5 de septiembre de 2023
Perco,"2,0 de 5 estrellas",C'est un jouet,Jacqueline Chameroy,Reseñado en Bélgica el 2 de septiembre de 2023
Agréablement surprise,"5,0 de 5 estrellas",Je l’ai acheté avant d’en acheté une mieux mais finalement elle est super,Cynthia,Revisado en Francia el 29 de agosto de 2023
super,"5,0 de 5 estrellas","Pour ceux qui on aimé le DUO PHILIPS c'est retrouver son sosie.
Simple et très pratique, l'eau est très chaude, juste pour le café qui ne doit pas brûler.
La chauffe ne se coupe pas automatiquement donc surveiller et quand on n' entend plus le bruit de l'eau bouillir, penser à couper le courant pour ne pas abimer la chaudière.
Pour info après expérience, ne pas trop dépasser la moitié du panier filtre en café pour ne pas avoir de débordement de mouture dans la tasse.",LORME Marie-Priscille,Revisado en Francia el 11 de agosto de 2023
Décevant,"1,0 de 5 estrellas","Je ne suis pas du tout satisfaite de ce produit ; il y a du marc de café dans les tasses et le goût du café est différent de celui passé dans une cafetière normale, pourtant avec le même café.",GEN MARIE,Revisado en Francia el 9 de julio de 2023
