title,rating,body,author,date
Super pour le camping ou autres!!,"5,0 de 5 estrellas",Nous l’avons acheter pour le camping ou lors de sortie en gyroroue pour ce faire un bon café latte partout!! Combiner avec le grainder de la même marque et un mousseur à lait qui fait des micro bulle c’est digne d’un cafe latte fait par une bonne machine barista! Ça demande un bon pompage avec les doigts ou avec la baume de la main! C’est parfait pour nous!!,Amélie Vallée,Revisado en Canadá el 21 de julio de 2024
Mi sono concesso un gran bel regalo,"5,0 de 5 estrellas","Un gioiellino..ottimi i materiali usati, stile. Prodotto indicato per gli amanti del Caffè..inteso come specialty..Se c'è la passione, non pesa seguire le procedure di estrazione del caffè e del lavaggio apparecchiatura. Ho estratto per due volte. La seconda, utilizzando una macinatura ultra fine, ho ottenuto un caffè buonissimo. E ci sono ancora margini di miglioramento. Consiglio caffè specialty con profilo tostatura espresso anche se proverò anche qualche profilo di tostatura da filtro. Complimenti Wacaco.",Emiliano,Revisado en Italia el 28 de mayo de 2024
For the true aficionado,"5,0 de 5 estrellas","This device surely represents a new level in portable espresso creation. What a massive innovation over the previous model, the Nanopresso, which was already a very nifty little device. But this is something else. The Pico will create true espresso with luscious crema and a thick, viscous body. It will pull out all the those nuanced flavors from your blend. Judging just on the quality of the espresso, this device rivals my $2500 prosumer machine. Of course, the prosumer machine is superior for many other reasons, but quality and taste of the shot alone? They are nearly equals.

Here's how the Pico is different from the Nano and why it is capable of creating such good espresso:

1. A true espresso portafilter shower screen and basket, made from stainless steel and precisely machined.
3. beautiful, grippable metal portafilter. No more struggling to unscrew parts.
2. A robust, larger pump with smoother action and response, capable of generating more pressure and pushing out a larger flow of water.
3. Rubber seals and durable threads throughout. You'll never worry about water leaking or threads wearing down on the Pico.
4. The water tank is now integrated into the pump housing. This saved a lot of space and also further eliminates the possibility of hot water leaking out of the machine and burning you. The volume of the water tank is perfectly measured for a double shot of espresso.

One caveat: YOU NEED A GOOD GRINDER. This device, like any good espresso machine, requires precision coffee grinds of uniform coarseness. You will likely need to go finer than what you get from preground stuff like Illy or Lavazza. Invest in a good manual grinder, like 1Zpresso JX Pro or J-Max. They are amazing devices that will last your lifetime.

I'm not going to bother addressing any of the ""problems"" identified by negative reviews. If you are intrigued by the possibility of creating sublime espresso from a device that fits in the palm of your hand, and you understand and appreciate the artistry of pulling a great shot, this machine is for your you. If you just want some caffeine, don't bother.",DIY Hero,Revisado en los Estados Unidos el 2 de enero de 2022
"Buen embalaje, entrega segura, excelente máquina","5,0 de 5 estrellas","Me encantó el producto, las medidas de seguridad previas a la entrega muy serias. Llegó rápido y bien embalado.
Me gustó utilizar la cafetera, el sabor de un buen espresso se mantiene; es muy práctica pero no deja de ser una máquina muy sofisticada por lo que requiere cuidados. Pude registrar mi producto con el fabricante, lo cual indica que es original. El único inconveniente es que en la página de la tienda está un poco más barata mas no sé si después se agreguen los gastos de envío y quizás tarde más. Con Amazon llegó muy rápido.",Handraw,Revisado en México el 22 de junio de 2024
Trop bien en extérieur !,"5,0 de 5 estrellas","Répond à mes attentes et fidèle à ce qu’on peut attendre d’une machine manuel d’espresso à emporter. Nécessite des bases d’extraction en espresso et utilisé un moulin dédié à la espresso, j’utilise le Comandante avec le picopresso et c’est le combo gagnant pour un espresso en vanlife et/ou en bivouac.
Super facile d’utilisation et de rangement, il est pratique et indispensable pour les amateurs d’espresso à emporter.",Thomas LP,Revisado en Francia el 19 de julio de 2023
Amazing for portable espresso,"5,0 de 5 estrellas","I travel a lot and this espresso maker has saved me a fortune on buying coffee in cafes. It produces coffee that is on a par with my Gaggia Classic machine but is fully portable and tiny. The unit is very well designed. It comes with a dosing ring, tamper, measuring scoop, wdt tool and brush which all fit inside the unit. I would definitely recommend it if you want to drink good espresso while travelling.",ben Smiley,Revisado en Reino Unido el 19 de abril de 2024
Der perfekte Einstieg in die Espressowelt?,"4,0 de 5 estrellas","Ich habe mir die Picopresso als Einstieg in die Espressowelt zugelegt. Ich trinke liebend gerne Kaffee und stand kurz davor mir das komplette Paket einer Siebträgermaschine anzuschaffen. Aufgrund der hohen Kosten wollte ich es jedoch zunächst mal kostengünstiger probieren und wurde auf die Picopresso aufmerksam.

Das Auspacken ist schon mal ein Erlebnis für sich. Wirklich hochwertig und professionell gemacht. Die Verarbeitungsqualität ist auch wirklich gut. Metall und Kunststoff.

Der Aufbau ist simpel, alles passt in die mitgelieferte kleine Tasche dank der ausgeklügelten ineinander stapelbaren Elemente.

Im Vorfeld habe ich mir einige Videos angeschaut. Das empfehle ich auch wirklich jedem. Denn die ersten Espressi werden nicht gut. Ich habe einige Zeit gebraucht um das Temperaturmanagement und den Richtigen Mahlgrad des Kaffees zu finden.

Die Espressowelt war für mich vollkommen neu, der Einstieg mit der Picopresso entsprechend etwas holprig. Als Kaffeemühle nutze ich die Timemore C2 mit einem Mahlgrad von 9 bei dem aktuellen Kaffee den ich nutze. Eine leichte bittere Note schwingt immer mit, aber mittlerweile klappt es auch mit der Crema.

Fazit: Die Picopresso ist wirklich gut. Ich nutze sie sowohl zuhause, also auch beim Camping in Holland. Mit ein wenig Zeit und Geduld wird der Kaffee, und such die Milchgetränke damit wirklich gut. Als Einstieg in die Kaffeewelt ist sie meiner Meinung nach aber nur bedingt geeignet. Für jemanden der sich aber ernsthaft dafür interessiert und die Zeit investieren will, lohnt es sich. Es wird stetig besser und man freut sich über neue Erfolge. Alles in allem wirklich empfehlenswert.",Tim,Revisado en Alemania el 28 de enero de 2024
Simplemente muy recomendable,"5,0 de 5 estrellas","Despues de haber probado varias veces con diferentes molidos y diferentes granos se logra un espresso con excelente cuerpo buena definicion, buen aroma y buena claridad.
El producto es muy recomendable si no tienes la posibilidad de adquirir alguna maquina que no requiera tanta precisión manual por parte del operador y es imprescindible tener un molino manual o eléctrico que alcance la particula fino-extrafino de otro modo simplemente es imposible usarlo con molidos de particula mas grande.

En general muy recomendable si te gusta el trabajo manual y tienes el tiempo para invertir de 3-5 minutos para lograr un buen pull.",Roberto Barrera,Revisado en México el 9 de mayo de 2023
"Excellent product, even more excellent customer support! ⭐️","5,0 de 5 estrellas","I've used this portable espresso maker for around 1.5 years, and I must say it makes an espresso as good as an expensive machine! I would recommend to anyone who want to make delicious espresso/latte on the go!

Also 5 starts for the amazing customer support, who have made a stellar effort when I had to get warranty help.

Overall 5/5 stars!",Christian Blem Charity,Revisado en los Estados Unidos el 21 de junio de 2024
I mean... wow.,"5,0 de 5 estrellas","Ive had the minipresso GR gifted a long while ago. It was good, and I did enjoy it. But having to manage overpressure (once I had to dismantle the whole unit as a tiny gasket move off its place).. plus the low 8gr beans espresso capacity, ultimately sent it to the back of the cupboard.

The Picopresso is a different beast. Its wow. Regular 17gr capacity. Really easy to build pressure, the only time you have to think of it its in order to match espresso times. Great real crema. Overall a little shorter but girthier than the minipresso.

Pair it with scales, a 1zpresso X-Pro grinder, some beans, some sort of portable stove and you have espresso or latte (with a frother) in the mountain tops or on holiday same as at home. Add an ultra lightweight Tetra Drip and some filter papers and you have yourself lots of options.

The picopresso really is espresso on the go.",PS,Revisado en Reino Unido el 21 de septiembre de 2023
