title,rating,body,author,date
Contento con la compra,"5,0 de 5 estrellas","Excelente maquina de café, hace unos cafés riquísimos y de momento ningún fallo. Hace ruido como las demás aunque decían que era bastante silenciosa, los tipos de cafés que ofrece los hace perfectos.",tonikas,Revisado en España el 23 de mayo de 2021
Me encanta 🥰,"5,0 de 5 estrellas","Me encanta 😍 la relación calidad precio va muy bien la máquina hace todo tipo de café los cuales puedes programar según tu gusto.
Definitivamente la mejor compra que he hecho . Es muy fácil de limpiar también otra cosa que le da un plus.",Cliente Amazon,Revisado en España el 20 de abril de 2021
Buena compra,"5,0 de 5 estrellas","Buena cafetera, solo un problema para mi, es un engorro si no estas todo el día utilizándola, tener que limpiar el deposito de la leche, pero muy contento con ella.",j,Revisado en España el 19 de marzo de 2021
1estrella para Amazon 5estrellas para la cafetera,"5,0 de 5 estrellas","De momento le doy una estrella!!! Os comento!!!
Me llega la cafetera, la abro, procedo a la instalación y primera cosa que me choca, falta el cacito dosificador del café molido, lo que me da a pensar es que esa cafetera a sido ya vendida y probada.
Bueno, no le doy importancia y sigo con el proceso de instalación, coloco el filtro en el depósito de agua y la pongo en marcha, la máquina empieza a hacer un ruedo raro, la pantalla me dice que instale el depósito de agua ,el cual ya estaba en su sitio, lo quito y lo pongo varias veces y sigue el error. Abro el compartimento de residuos y ahí estaba toda el agua!!!
La estrella no es para la cafetera, la cual no he podido probar, si no para Amazon por enviar productos incompletos y dañados!!!

Tras 4 días de pruebas de la cafetera de reemplazo puedo sacar muy buenas conclusiones:
Café con muy buen sabor y espumita
Leche con espuma en su justa medida
Muy buena temperatura
Por poner un pero, que me imagino que será en todas las superautomaticas, el consumo excesivo de agua debido a todas las limpiezas que hace la máquina(digo por poner un pero xq en mi caso uso agua embotellada y me sale muy caro, si usas agua de grifo no hay pero que valga)
Y que hay resto de posos que caen a la bandeja del agua en vez de caer al compartimento de los posos!!!(no lo veo algo engorroso)
En conclusión: cafetera de 5 estrellas",Jonatan,Revisado en España el 23 de febrero de 2021
No la recomiendo. ¡Basurilla!,"1,0 de 5 estrellas","Se compró en Octubre, hoy he leido que se terminó mi periodo de devolución el 31 de Enero.
Es mi 5ª cafetera automática, ninguna duró 4 meses. La cafetera ha perdido presión, la galleta de la borra del café ya no sale compacta, el café ya no sabe bien, ensucia todo el mecanismo, gotea fuera agua en exceso. Ya le he hecho dos limpiezas, y descalcificación, y cambiado el filtro en Diciembre.
Si no la puedo devolver, ¿qué hago con mi cafetera?, ¿que me dice Amazón?, ¿que me dice Siemens?.
¡UNA BASURA!",Gregorio,Revisado en España el 17 de febrero de 2021
Rápida en la realización del café y el resultado es excelente,"5,0 de 5 estrellas",Muy intuitiva en su uso,BLANCA,Revisado en España el 21 de enero de 2021
La cafetera cumple las características que esperábamos!!,"4,0 de 5 estrellas","Me ha gustado mucho que te puedas hacer varios tipos de café .El café si lo compras de calidad sale muy bueno,el problema que le veo es que tienes que calentar la leche para que salga muy caliente y el otro es que para el café molido solo te acepta el que vas a tomar al momento porque el café en grano y el molido van a parar al mismo sitio!!
Por lo demás espectacular
El tema de limpieza muy fácil pero el agua tiene qué vaciarse a menudo",Luis Carabantes Vidal,Revisado en España el 14 de enero de 2021
El café tiene ahora otro sabor,"5,0 de 5 estrellas","Buena calidad del pequeño electrodoméstico tal como esperábamos de la marca. Hace un café exquisito nada que ver con las cápsulas que usábamos antes, el café tiene ahora otro sabor. Tuve la suerte de comprarla con una oferta, calidad - precio inmejorable.",gabychan,Revisado en España el 13 de enero de 2021
"Muy buen producto, caro, pero vale la pena","5,0 de 5 estrellas","No puedo estar más contento. Después de haber tenido una cecotec de 359€ que fallaba un montón y estuvo varias veces en el pésimo servicio técnico de la casa, opte por rascarme el bolsillo y comprar esta cafetera que es bastante más cara. Nada más montarla, te das cuenta de que pagas lo que vale. Maquina robusta. Elegante. Se abre por delante para limpiarla (no hacia los lados, como la cecotec, lo cual hacia que no pudieras colocar ningún objeto en los lados), se puede rellenar el tanque de agua sin sacarlo de la máquina (para rellenar el tanque de la cecotec había que abrir la puerta lateral y extraerlo). Los cafés salen riquísimos, hay mucha variedad y se puede personalizar casi todo. Otra cosa que me hizo elegir esta máquina es que te garantizan que si se rompe, te la recogen, sustituyen o reparan y te la devuelven en 5 dias. Con cecotec cada dia y venida del servicio técnico eran dos meses. En fin, un pedazo de cafetera donde pagas lo que vale.",Rosananr,Revisado en España el 6 de enero de 2021
Café exquisito,"5,0 de 5 estrellas",Fácil de usar. Muy contenta,Ana,Revisado en España el 30 de diciembre de 2020
