title,rating,body,author,date
Top,"5,0 de 5 estrellas","Genial producto, un poco caro",Adrià,Revisado en España el 21 de noviembre de 2022
Ruido eléctrico,"2,0 de 5 estrellas","El acabado del mango deja bastante que desear para un producto tan caro. La base hacía un ruido extraño al enchufarla, sin siquiera encenderla. Se fue de vuelta a amazon antes de llegar a probarla",Abel,Revisado en España el 16 de febrero de 2022
Fellow es lamentable,"1,0 de 5 estrellas","Le doy una estrella porque no se si no se le puede dar ninguna. No he comprado este producto en Amazon. Pero es la fellow kettle stag. Solo quiero compartir que no merece la pena ese dinero por una tetera. Nada más abrirla le fallaba el display mostrando la temperatura solo en F y no en C. Y tampoco alcanza la temperatura maxima. Después de pasarme un mes de emails y vídeos con el servicio técnico de Fellow, confirmaron que tendrían que cambiarme la base y al pasarle mis datos personales me contestaron que solo cubren USA y Canada y que me busque la vida con el distribuidor donde lo compré.

Ah y al primer uso ya le salen como puntitos blancos dentro si no lo limpias meticulosamente tras cada uso...

Un mes perdido, casi 200€ menos y todo por tener un simple aparato que hierve agua pero no da ninguna de las características que dice tener. Repito esto no ha sido comprado en Amazon ni en este vendedor, pero es la marca Fellow la que para mi no merece ni un euro de vuestros bolsillos.

Me molesto en poner esta reseña para que nadie caiga en engaños, no sé por que tiene tantas estrellas cuando nos ha dado tantos fallos a tanta gente...",Alejandra C.S.,Revisado en España el 22 de enero de 2021
Muy buen hervidor para V60... mientras funciona,"3,0 de 5 estrellas","Ha funcionado perfectamente hasta el tercer mes después de la compra, cuando el control del a temperatura se ha vuelto loco, saltando en milisegundos de 87 a 99 a 90, por ejemplo, y no haciendo ni caso de la temperatura seleccionada con ""hold"" (programaba para mantener una temperatura de 94 ºC y se pasaba a 97 ºC

Ya es bastante malo que un hervidor de este precio dure 3 meses, pero es que para colmo no hay servicio técnico en España, por lo que he tenido que enviarlo a Francia para que lo arreglen ¡y me dicen que tardará como un mes!

Eso sí, la comunicación con el vendedor ha sido muy buena y me ha remitido una etiqueta pre-pagada para que no me cueste el envío.",eleme,Revisado en España el 11 de marzo de 2020
Kettle,"5,0 de 5 estrellas",Buena máquina para la preparación de bebidas.,Andrés B Zavaleta Guerra,Revisado en México el 2 de julio de 2024
Mil veces mejor que un brewista,"5,0 de 5 estrellas",La mejor manera de controlar el caudal.,Rodrigo Mora,Revisado en los Estados Unidos el 28 de enero de 2024
Excelente,"5,0 de 5 estrellas","Muy buena calidad, para mi el mejor del mercado con diferencia. El precio es caro pero es un placer utilizarlo.",José M. Rodríguez,Revisado en España el 28 de junio de 2024
Hervidor perfecto,"5,0 de 5 estrellas","Este hervidor está calificado como uno de los mejores por un conocido blog de comida, y su calificación está justificada. La función de mantenimiento de temperatura de este hervidor es absolutamente asombrosa, puede mantener la temperatura hasta por 1 hora, lo cual es excelente. Hierve el agua muy rápido y usarlo para preparar café filtrado es excelente, ya que no vierte el agua demasiado rápido, por lo que puedes controlar el vertido perfectamente al preparar el café. El diseño también es excelente, pero una cosa a tener en cuenta es que puede rayarse fácilmente ya que es de color mate, pero aparte de eso, este hervidor es perfecto.",JV,Revisado en España el 25 de febrero de 2024
Excelente,"5,0 de 5 estrellas",Creo que no hace falta que diga la tremenda calidad,Excelente producto !!! Ideal para viajar,Revisado en España el 7 de abril de 2024
Tope de gama,"5,0 de 5 estrellas",Estuve investigando y finalmente opté por esta. Es muy muy cara pero estás pagando la calidad. 10/10,Jorge Romao,Revisado en España el 23 de abril de 2023
Precioso y calienta muy rápido. Ideal.,"5,0 de 5 estrellas","Me encanta este hervidor con cuello de cisne, ideal para preparar café filtrado (vertidos) o espresso manual. El agua se calienta muy rápido y se mantiene a la temperatura aún cuando uno la haya levantado de su base. Tiene además un temporizador que puede ser útil para algunos, aunque yo no lo uso dado que tengo una báscula de café con su propio temporizador. Pero es muy buen detalle.",currocure,Revisado en España el 20 de abril de 2023
"Caro, caro y caro","4,0 de 5 estrellas","Funciona muy bien, deja elegir grado a grado la temperatura y la mantiene.

Su estilo también es bueno, es elegante y no dudo que durará años, pero el precio es increíblemente alto para un calentador de agua, por ello una estrella menos.",Marc,Revisado en España el 19 de diciembre de 2022
Gran compra,"5,0 de 5 estrellas","Estoy muy contento con ella, es práctica y la uso a diario en múltiples ocasiones.
El control de temperatura ha sido un cambio enorme en el resultado del café de vertido viniendo de un calentador hasta ebullición y luego ""a ojo"".
Recomendado aunque hay que decir que tiene el flujo de salida justo para hacer café, no sale muy ""a chorro"" si hace falta rapidez, si quieres hacer té y verter el agua rápido no es la mejor opción.",Enrique,Revisado en España el 25 de noviembre de 2023
Excelente,"5,0 de 5 estrellas",Muchas dudas al principio con el ya que tienen tanto como buenas y malas reseñas pero de momento todo bien. Si pasa algo os iré contando,Bryan Murillo,Revisado en España el 11 de diciembre de 2023
Fallo en el control de temperatura,"2,0 de 5 estrellas","Tras abrir el paquete y seguir las instrucciones, llenarlo de agua y ver cómo va subiendo la temperatura, toda la expectación se fue cuando llegó a 88°C y dijo que no subía más, tras seguir intentándolo, consiguió subir a 95°C, pero no los mantenía y si se enfriaba no volvía a funcionar, tras otro intento horas después no pasaba de 70°C y luego de 50°C. Cómo primera impresión es bonita, echa el agua bien, quizá un flujo un poco lento, pero para tener un pisapapeles de agua templada pues no me apetece gastar tanto dinero la verdad. El remplazo está pedido y espero que esta vez llegue a la temperatura indicada, o si vuelve a venir defectuoso, con las 5 horas de investigación que metí para saber si comprar este pisapapeles cogeré otra opción.",Alejandro,Revisado en España el 29 de noviembre de 2023
