title,rating,body,author,date
Mal producto y servicio técnico,"1,0 de 5 estrellas",Tres años de garantía y a los dos años se me rompen dos cafeteras iguales con el mismo fallo. Intento hablar con el servicio técnico y me dan largas durante casi tres semanas. A día de hoy sigo sin cafetera. No recomiendo estas cafeteras ni la marca como tal.,Cliente Amazon,Revisado en España el 8 de agosto de 2024
El café sale a buena temperatura,"3,0 de 5 estrellas","Diseño bonito, calidad precio está muy bien, hace un poco de ruido y depende que capsula utilizo, sale poco café.",Magui,Revisado en España el 2 de agosto de 2024
Me encanta 💖,"5,0 de 5 estrellas",Vivo enamorada de ella. No pesa nada y ocupa poco espacio. El poder hacer distintos tipos de café es un lujo y el color es precioso 💖,Gema2329,Revisado en España el 1 de agosto de 2024
Cafetera,"4,0 de 5 estrellas",Me gusta el sabor q queda el cafe pero si lo quieres un poco mas largo queda agualido,Elisabetgras,Revisado en España el 1 de agosto de 2024
Buena calidad,"5,0 de 5 estrellas","Me encanta el café y esta cafetera es genial si no quieres tener que elegir entre las diferentes marcas de cafeteras de cápsulas.
La encuentro perfecta para el día a día, ya que puedes combinar entre Nespresso, Dolce Gusto y café molido según tu preferencia en ese momento.",Sandra,Revisado en España el 31 de julio de 2024
La cafetera meona,"2,0 de 5 estrellas",Al poco de comprala cada vez que usabas la cafetera ya indiferente que adaptador usarás chorreaba agua por todos lados y ahora he descubierto que es la goma que se sale porque con el calor se ha defomado y lo peor es que ni siquiera encuentro recambio.... Aunque la idea de multi capsulas me gustaba pero supongo que aún tienen que mejorar el diseño de este tipo de cafeteras,Oscar,Revisado en España el 28 de julio de 2024
Diseño y funcionalidad estupendas,"5,0 de 5 estrellas","Llevo dos meses usando la cafetera y estoy muy contenta. Leí algún comentario que ponía verde el diseño, pero a mi me parece muy bueno, versátil, cómodo y fácil de usar. Me gusta mucho.",CGC,Revisado en España el 25 de julio de 2024
Excelente Equipamento 3x1:),"5,0 de 5 estrellas","Excelente qualidade , acessórios e utilização para os varios tipos ( cápsulas (2) e café moido(1), muito bom, proporcionando as várias opções para o gosto de quem gosta de café. Relação qualidade/ preço , optima!:)))",Victor Jorge,Revisado en España el 23 de julio de 2024
Me encanta,"5,0 de 5 estrellas",La compré por que la tenía mi hijo y me gusta muchísimo,Cliente Amazon,Revisado en España el 23 de julio de 2024
Genial,"5,0 de 5 estrellas",Está genial! Sale el café rico y el molido con una espuma buenísima.,ITXASNE,Revisado en España el 23 de julio de 2024
Excelente cafetera,"5,0 de 5 estrellas",Hace un café muy bueno y lo mejor es que sirve tanto con cápsulas como con el café molido. Muy recomendable,beatriz,Revisado en España el 22 de julio de 2024
Bastante versatil,"4,0 de 5 estrellas",Funciona muy bien. La única pega es que no cabe vasos altos,Angel ramos,Revisado en España el 16 de julio de 2024
Por ahora bien,"5,0 de 5 estrellas","Por ahora bien , veremos con el tiempo si tiene piezas de reemplazo y demás.",tony,Revisado en España el 12 de julio de 2024
LO MEJOR,"5,0 de 5 estrellas","IN LOVE con esta cafetera... va de lujo, queda genial en mi cocina, en cuanto supe lo de las cafeteras multicapsulas y despues de haber probado 2 anteriores, me quedo con esta, esteticamente es preciosa y funciona muy bien con las 3 opciones que tiene. Llevo meses usandola toooodoslos dias y va perfecta. Me he comprado más productos de esta marca ya que son preciosos y útiles.",Raquel,Revisado en España el 11 de julio de 2024
Un año después casi inusable,"3,0 de 5 estrellas","Mientras todo iba bien, la cafetera hacía su función decentemente. El problema es que tras un año y algo después, al hacer el café la mayoría de veces la cuchilla no abre la cápsula de café lo que hace que no funcione correctamente.

La mayoría de veces el café ni siquiera sale y el agua se sale fuera de la cafetera directamente. No sé si alguien podría ayudarme.",Miguel R,Revisado en España el 27 de junio de 2024
Opción multiusos,"5,0 de 5 estrellas",Es la segunda vez que la compro (para otra vivienda) y es mi mejor opción en cuanto a cafetera al poder optar a diferentes capsulas. Trae los diferentes accesorios para poder adaptarlas a las diferentes tipos de capsulas e incluso para café molido. Funciona genial y en caso de necesitar recambios también están disponibles con envío muy cómodo y precios adecuados,Ariadnabyme,Revisado en España el 26 de junio de 2024
Mal coas bebidas que levan leite,"4,0 de 5 estrellas","Os acabados son discretos pero, no positivo, é pequena e lixeira. Acende axiña.
Se a comparo coa nespresso que tiñamos, non aprezo diferenza. Respecto á Dolce Gosto, noto que muda un pouco o sabor das bebidas que levan leite.
Os botóns son programables, de orixe o de café longo é longo de máis",TSC,Revisado en España el 25 de junio de 2024
Good,"5,0 de 5 estrellas",Work well,Доставка быстрая. Работает как должно,Revisado en España el 22 de junio de 2024
Máquina multicápsulas buena calidad-precio,"3,0 de 5 estrellas","Me ha gustado la máquina en general, solamente, me he fijado que hace unos ruidos raros. Pero funciona muy bien con mis cápsulas dolce gusto. La entrega ha tenido un pequeno retraso y me han dado una información de que vendría la siguiente semana y después ha llegado 1 día después del plazo dado por Amazon.",Fernando Agostinho Pereira Baptista,Revisado en España el 21 de junio de 2024
Muy bien,"5,0 de 5 estrellas","Es lo que esperaba.
Util para todos los formatos",Santiago,Revisado en España el 20 de junio de 2024
Me encanta,"5,0 de 5 estrellas",Sale el café muy bueno. A veces le pongo cápsulas y a veces café molido. De cualquier forma sale muy bueno. Llevo como un mes y de momento esta es mi experiencia,Carol,Revisado en España el 16 de junio de 2024
Me encanta,"5,0 de 5 estrellas","Es súper bonita, el café sale muy bien",Ana María Torres Naranjo,Revisado en España el 12 de junio de 2024
I,"5,0 de 5 estrellas","Funciona perfecto, muy complacido",Tro,Revisado en España el 9 de junio de 2024
Problemas,"1,0 de 5 estrellas",Me la llevé a la segunda vivienda y se habrán echado 30 cafés y la manivela para apretar la cápsula se ha roto y es incómodo de poner las cápsulas en el recipiente. Y para colmo no ha pasado un año y no devuelven el dinero. No la recomiendo.,Javier Guillo Infantes,Revisado en España el 3 de junio de 2024
lo bien que va en tan poco espacio,"4,0 de 5 estrellas",Pues lo dicho pequeña pero muy buena.,Cliente Amazon,Revisado en España el 2 de junio de 2024
Manejable,"5,0 de 5 estrellas",Perfecta para todo tipo ce cafes y familia,Pilar,Revisado en España el 27 de mayo de 2024
Satisfecho,"5,0 de 5 estrellas",Todo,Joseret,Revisado en España el 27 de mayo de 2024
Compatible,"5,0 de 5 estrellas","Buena cafetera compatible con los principales tipos de cápsulas del mercado, me encanta, buen trato con el vendedor",JULIO CESAR,Revisado en España el 23 de mayo de 2024
Decepcionante. Lo barato sale caro,"1,0 de 5 estrellas","Al principio parecía una maravilla. Puedes usar dos tipos de cápsulas distintas y café en grano, así que eso ayuda a poder elegir el café que más te guste. PERO AL AÑO APROXIMADAMENTE empezó a dar problemas (y acabo de leer alguna opinión similar): agua que se sale entre el adaptador de cápsulas y la cafetera, cápsulas que literalmente EXPLOTAN, cafés que aleatoriamente los hace con menos agua… al final ha tocado comprar otra de mejor calidad porque en una de esas explosiones se rajó el porta cápsulas y la mitad de los cafés que hacíamos con el otro se salía el agua por los lados.",Jesus Lopez,Revisado en España el 22 de mayo de 2024
No para las cápsulas de dolce gusto.,"3,0 de 5 estrellas","Compré esta cafetera en diciembre de 2023 y se ha usado varias veces al día, tres días a la semana. Estoy contenta con el café express y las cápsulas de Nespresso si bien ha habido una marca que no funciona en la máquina. Las dolce gusto nos las disuelve bien, parece que el agua no tuviera suficiente temperatura o la máquina suficiente presión. En general estoy contenta. Tampoco se puede pedir más en una máquina con este precio, eso sí, la compré de oferta.",Silvia Pérez,Revisado en España el 21 de mayo de 2024
Vedantes,"1,0 de 5 estrellas",Ao fim de 14 meses os vedantes estragaram e agora não dá para tirar cafe sem vazar água,Betina L.,Revisado en España el 18 de mayo de 2024
Bonita,"5,0 de 5 estrellas",Es una cafetera estupenda que tiene para todo tipo de cápsulas. Y el diseño es precioso y es fácil de usar. Muy contentos.,DSO,Revisado en España el 14 de mayo de 2024
Muito com pouco,"5,0 de 5 estrellas","Grande versatilidade.
Muito prática e de fácil utilização.
Ótima temperatura do café.
Excelente design.",António Rebelo,Revisado en España el 8 de mayo de 2024
Qualidade excelente,"4,0 de 5 estrellas","Máquina de café bastante interessante, o café (cápsula ou em pó) sai encorpado e com excelente sabor.
Apenas não dou 5 estrelas porque a qualidade geral de construção da máquina poderia ser bem melhor, abundam os plásticos.
Ainda assim recomendo, cumpre a sua função na perfeição.!",Luis,Revisado en España el 5 de mayo de 2024
Buena,"5,0 de 5 estrellas",Funciona bien en los tres modos,Andaluza,Revisado en España el 23 de abril de 2024
Hace el café riquísimo,"5,0 de 5 estrellas","Muy ligera, fácil d manejar en su funcionamiento, tiene ventosas en la base q facilitan la sujeción. Es igual q en la imagen, la compré rosa y hasta adorna en la cocina. La recomiendo mucho. Llegó en la fecha indicada.",Bart,Revisado en España el 18 de abril de 2024
