title,rating,body,author,date
Buen cafe,"5,0 de 5 estrellas","Hace un café muy bueno,sin duda ,me arrepiento quizás un poco de haber adquirido la máquina con el dispensador de leche,sinceramente no sale mejor que creando tú la espuma con la presión ,lo veo imnecesario y encarece mucho la máquina.la compraría de nuevo pero sin el dispensador.",Tania,Revisado en España el 1 de febrero de 2022
Encantado con la superautomática,"4,0 de 5 estrellas","Máquina que denota calidad, destaca por el diseño, muy bonita, elegante y moderna, bastante compacta para este tipo de máquinas, tiene una pantalla display que está genial. Muy práctico el deposito de leche y el de agua, se hace facilmente el mantenimiento de las piezas importantes. Facil de utilizar, se pueden personalizar los cafés (temperatura, aroma, cantidad de agua y de leche), la app está genial.
La calidad del café está bien, el expreso nunca será como el de la maquina del bar (no creo que ninguna maquina de casa lo consiga) el resto de variedades están muy logradas, sobre todo, las que llevan leche en espuma, esta sale genial. Recomiendo ajustar el parametro de temperatura a Alta y el aroma a Fuerte.
El moler el café al momento te da un extra de calidad, PERO, el café se oxida rápidamente, hay que mantenerlo en condiciones. El ruido que hace me parece correcto.
Consume más café de lo qué me imaginaba, aún así sale mas rentable que las capsulas y hay muchas marcas de café que probar.
Tuve la suerte de comprarla de segunda mano en Amazon por un muy buen precio, estaba bastante usada, sin embalaje, aún así se veía impecable y con garantia Amazon, vale la pena.
La recomiendo para gente que consuma bastante café y que le gusten las especialidades con leche en espuma.",Javi P,Revisado en España el 29 de enero de 2022
Impresionado,"5,0 de 5 estrellas","La verdad es que no soy un experto en café. Estaba harto de las cápsulas y decidimos comprar esta máquina por sus prestaciones. A día de hoy estamos encantados con las diferentes combinaciones, lo intuitiva y fácil de usar. Lo limpia que es, es cierto que con cada encendido efectúa un ciclo de limpieza pero al final te acostumbras.
Respecto al café aquí si que los sibaritas serán selectivos con los granos, yo he comprado un Bonka de 1kg para hostelería y de momento bien, no puedo decir porque no he comprado otro.
La aplicación es una pijada pero está bien porque puedes crear de la nada dependiendo de los vasos y tazas que tengas en casa las medidas de leche y café. Encima las puedes grabar y cuando enciendes puedes elegir el usuario y con ello se cargan en la misma máquina tus diferentes diseños de bebidas al gusto. Yo estoy encantado.",salchi,Revisado en España el 25 de enero de 2022
Hace un café muy bueno,"3,0 de 5 estrellas","Es muy fácil de usar y muy intuitiva. Puedes hacer los cafés a tu gusto, en sabor y en medida.
Me falta el poder graduar la temperatura de la salida de la leche, para mí no sale suficientemente caliente.
Ha sido una buena compra",Cliente Amazon,Revisado en España el 25 de enero de 2022
"La app no anda para Argentina, no es taaaan intuitivo","5,0 de 5 estrellas","La app no anda para Argentina, no es taaaan intuitivo.
Pero el funcionamiento es excelente",Sergio Silva,Revisado en España el 24 de enero de 2022
super cafetera superautomática! las fotos,"5,0 de 5 estrellas","Es una cafetera muy fácil de usar.
Te va indicando todo lo que puedas necesitar- añadir leche, falta agua, etc.
Cómo única pégale pondría que falta una hoja de reinicio rápido porque al principio puede agobiar un poco a los que no estamos acostumbrados a usar cafetera superautomáticas la puesta en marcha.
Hace muy buen café también influye claro la calidad del café que le pongas y lo puedes personalizar a tu gusto",Cliente Amazon,Revisado en España el 13 de enero de 2022
La calidad,"5,0 de 5 estrellas",Es súper fácil de usar y nos encanta a todos,Rafael Fernández Fernández,Revisado en España el 10 de enero de 2022
Solo acepta leche entera y no cualquiera,"4,0 de 5 estrellas","Es una máquina automática excepcional pero cuidado con la leche que se usa. La desnatada no funciona con el expendedor de leche y no todas las leche enteras.
Por lo demás, es fácil de usar y limpiar.",Yonimhelabhooo,Revisado en España el 7 de enero de 2022
espectacular,"5,0 de 5 estrellas","pues la verdad, es que por ahora pocas cosas negativas puedo decir, para mi, que no soy muy entendido, los cafés y los capuchinos espectaculares, ya digo que por ahora y espero que dure mucho. además de fácil limpieza.",Alvaro,Revisado en España el 31 de diciembre de 2021
Delonghi Dinamica plus ECAM370. 95.T,"5,0 de 5 estrellas",Un buen producto es para las personas que desean disfrutar de un producto de calidad.,Mariano Ghetiu,Revisado en España el 28 de diciembre de 2021
"Superautomática para hacer café, manual para todo lo demás","5,0 de 5 estrellas","Ante todo quiero destacar mi satisfacción por la máquina, pero también tengo que añadir que hay que tener claro lo que se espera de ella. A continuación, algunas consideraciones:

- El café lo hace muy bueno, aunque no he notado diferencia alguna con otras máquinas exprés manuales mucho más baratas. No soy experto en cafés.

- Por otra parte, aunque en el día a día es más rápida a la hora de hacer el café exprés, no lo es tanto cuando se preparan bebidas con leche. Hay que tener en cuenta que el recipiente de leche se tiene que sacar de la nevera, conectarlo, seleccionar la opción de limpieza, desconectarlo y meterlo en la nevera otra vez. Se recomienda limpiar el mecanismo de entrada y salida después de cada uso. Sinceramente, yo no lo hago porque tengo otras cosas que hacer más importantes. Si algún día no sale la espuma como debe, entonces lo limpio.

- Si selecciono el molinillo en la posición 1 o 2, me ha dado problemas (se atasca), aunque no siempre. Uso café L'or Colombia.

- También me ha dado algún error con el café molido, indicando que cambie la posición del molinillo. Esto evidentemente no tiene ningún sentido. Mi suposición es que en alguna ocasión he añadido demasiada cantidad de café molido. Según el manual hay que llenar el dosificador solo hasta el borde.

- Consume mucha agua, pero no me parece un problema porque vivo solo. El depósito está muy bien diseñado para rellenarlo en un santiamén.

- Por último, la temperatura podría ser más elevada. Es correcta para tomarse la bebida inmediatamente después de preparla, pero si tienes invitados y quieres llevarlas en una bandeja de la cocina al salón, entonces están demasiado frías. Me gusta que la bebida esté lo suficientemente caliente para quemar un poco, o a punto de quemar un poco, pero esta máquina no lo consigue.",Albert GC,Revisado en España el 12 de diciembre de 2021
NO comprar!!!,"1,0 de 5 estrellas","No hace ni un mes que compramos esta cafetera como regalo. En menos de un mes, ya nos ha pedido que descalcifiquemos la cafetera, teniendo su filtro de agua en el depósito y ajustandolo a la dureza de nuestra agua. La solución al problema que nos dan, que contactemos al servicio técnico de la marca, que ellos nos daran la. mejor solución. No me parece normal, que para el precio que tiene la máquina, tengamos que tener estos inconvenientes. y que encima nos tengamos que molestar en llevar la maquina al servicio técnico. Claramente y sin duda no volveria a comprarlo. Finalmente lo hemos devuelto. No podemos seguir asi!",Galo,Revisado en España el 24 de noviembre de 2021
Una maravilla,"5,0 de 5 estrellas","Al principio no sabíamos si comprarla o no y pasados los meses estamos muy contentos con nuestra decisión. Cuando empiezas a usarla cuesta cogerla el punto, pero una vez que comienzas a entender a usarla todo es muy fácil. Lo más importante es tenerla siempre limpia y eso no lleva más de media hora cada 15 días. Es una inversión pero si te gusta el café y eres de los de tomar varios al día acaba compensando.",Cliente Amazon,Revisado en España el 27 de octubre de 2021
Me encanta,"5,0 de 5 estrellas","Me encanta
Hace un cafe buenisimo, nada que ver con las tipicas capsulas
Facil de usar y de limpiar
Hace mucha crema y los capuchinos quedan espectaculares con su crema
La mejor cafetera que he comprado.
Tenia una vertuo que a los 15 dias se estropeó pero gracias a ello compre esta magnifica cafetera animada por las opiniones de otros usuarios.
La pega que le pondría, aunque para mi no lo es, es que gasta mucha agua en la limpieza pero la aprovecho para regar las plantas",Cliente Amazon,Revisado en España el 13 de octubre de 2021
Excelente máquina,"5,0 de 5 estrellas",Do melhor que à a nível de máquinas automáticas com tecnologia e display touch.,Vitor Jesus,Revisado en España el 25 de septiembre de 2021
Excelente!!,"5,0 de 5 estrellas","Vengo de otra máquina Delonghi Magnifica que me ha durado 12 años, y la verdad es que la calidad de Delonghi Dinamica es bastante superior. Es excelente el sabor del café que prepara. Totalmente recomendada su compra",Raul,Revisado en España el 24 de septiembre de 2021
La calidad y precio,"4,0 de 5 estrellas",Todavía no puedo opinar honestamente porque llevo apenas una semana con ello. Agradecería me preguntan dentro de un mes. Tuve una super automática por mucho tiempo ( no voy a mencionar el nombre) me esta costando acostumbrar a esta. Necesitamos ajustar y probar las diferentes programas de cafe que ofrece el aparato que son muchos para opinar como debe ser.,Cliente Amazon,Revisado en España el 14 de septiembre de 2021
Lo tiene todo,"5,0 de 5 estrellas","Tras dos semanas de uso intensivo he de decir que estoy ""in love"" con esta cafetera. Lo que hace lo hace bien, si te gustan los capuchinos, los cortados y demás bebidas con leche los hace perfectos y a tu gusto. Si te gusta el café solo también, tan solo es buscar el café y la molienda que mejor se adapte a la cafetera y a tu gusto. Es cuestión de perder algo de tiempo leyendo el manual y programar las bebidas a tus preferencias.
Lógicamente requiere su limpieza frecuente y su mantenimiento, pero a mí me compensa.
Gasta mucha agua? Claro, pero es lo lógico si quieres que la máquina quede bien tras cada uso.
Yo la volvería a comprar.",jorge de,Revisado en España el 13 de septiembre de 2021
si puedes...no lo dudes,"5,0 de 5 estrellas","lo hace TODO con un boton.
se limpia sola, hace cualquier bebida con leche apretando un botón y además en la pantalla puedes ver cada una de las bebidas (foto), lo que ayuda a no perderte entre tanto botón.
se limpia sola continuamente tanto la leche como el café.
las bebidas de leche son absolutamente alucinantes , tiene opción de preparar una cafetera grande por si vienen muchos invitados y además compartimento para café molido por si alguien te pide descafeinado. es cara? si...pero vale muchísimo la pena",Xavi,Revisado en España el 5 de septiembre de 2021
Cómoda,"5,0 de 5 estrellas","Está bien, es cómoda, probablemente tenga muchas más cosas que las que necesito pero ahí están.",Borja,Revisado en España el 29 de agosto de 2021
Me encanta - con pequeños 'peros',"4,0 de 5 estrellas","Me encanta el gran abanico de variedades que se pueden hacer con cantidades de agua, café y leche que se pueden ajustar al gusto, al igual que el grado de molido y la temperatura. El lattecrema tiene 3 variedades de espuma para preparaciones riquísimas al gusto de cada usuario.
Resto una estrella porque:
--gasta mucha agua en sus procesos por lo que el depósito debería de tener mayor capacidad.
--la boquilla de lattecrema, si bien se puede ajustar algo de largo y altura, queda muy separada en caso de tazas normales y pequeñas- cae algo de leche o café fuera..
--por su precio debería de traer algunos tubos de succión de leche de repuesto ya que solo se pueden enjuagar y habrá que cambiarlos periódicamente para mantener la limpieza.
De momento estoy encantada",Regina De,Revisado en España el 11 de agosto de 2021
