title,rating,body,author,date
Tolle Maschine !,"5,0 de 5 estrellas","Die Getränke schmecken Top, Leicht zu reinigen ist die Maschine auch. Würde ich auch an Freunde /Familie empfehlen.",PaddyQ87,Revisado en Alemania el 13 de abril de 2024
Mangel,"1,0 de 5 estrellas",Das Gerät gibt kein Schaum mehr. Bitte um Rückmeldung,mastouri belhassen,Revisado en Alemania el 10 de abril de 2024
Machine top,"4,0 de 5 estrellas","Très facile à prendre en main , seul bémols de la buée se forme dans les réservoir quand le couvercle est fermé.
Il faudrait améliorer en faisant juste un petit trou afin d'évacuer la buée.
En tous cas o top",Alarcon nicolas,Revisado en Francia el 10 de abril de 2024
Ein Super Teil !!,"5,0 de 5 estrellas","Schnell wurde Sie geliefert .Bin Sprachlos wie schön das Rot Nartürlich aussieht .Auch wie gut es sich damit arbeitet ,das Wasser wird schön Heiß .Sie ist nicht die erste Maschine,aber die Beste ..Hat Sie verdient .Wie lange Sie hält müssen wir abwarten ..sagen Danke….",Heinz Weise,Revisado en Alemania el 10 de abril de 2024
Schade aber funktioniert nicht richtig,"3,0 de 5 estrellas","Es ist eine tolle Maschine da ich zuvor über Jahre schon eine hatte.
Hier bei dieser kann ich keinen Latte in groß machen da der Milchschäumer sich nicht weiter nach oben bewegen lässt und somit im Glas hängen bleibt. Den Regler kann man auch nicht voll aufdrehen weil wie gesagt er im Glas hängen bleibt und alles überhäuft. Der Milchschaum ist mal so und mal so,woran das liegt weiß ich auch nicht. Schicke sie zurück. Leider.",SB,Revisado en Alemania el 4 de abril de 2024
Excess water in portafilter,"3,0 de 5 estrellas","I am a bit disappointed for 197EUR machine. The portafilter is super small, half of other cappuccino machine sizes. The size is only good for expresso. There are lots of excess water in the portafilter. I am not sure if it is a heating problem or pressure issue (instead 19bar only 9bar misalignment in the Product description.)
The water tank too big, to remove or add back the milk tank is not so easy without breaking it. If the milk tank is on, 1cm is out from this place at the bottom. Does not click and go.",Veronika Tornyi,Revisado en Países Bajos el 4 de abril de 2024
Pratique,"4,0 de 5 estrellas","Résultat sympathique. Vu son prix modéré par rapport aux autres machines à café d'au moins 15mb de pression dotées d'un système de mousseur avec pot, on ne peut lui demander plus. J'ai donc dû sacrifier l'option café en grain (restent le moulu et la dosette).
On prend l'habitude de rincer la buse à lait immédiatement après usage et on évite les soucis souvent inscrits en commentaire (le lait séché dans la buse la bouche). Pour rincer c'est relativement facile même si personnellement j'ai un peu de difficultés à décrocher le pot à lait de son branchement électrique (question d'habitude).
Penser qu'il faut trouver une place à cette machine. Même si elle est plutôt compacte, la place est condamnée pour tout autre usage.",corin michèle,Reseñado en Bélgica el 30 de marzo de 2024
Cesse de fonctionner juste après la fin de garantie !,"1,0 de 5 estrellas","Très déçue, déjà le système pour faire la mousse de lait et très cassé tête au quotidien, pas simple à laver etc, on cesse vite d’utiliser cette fonctionnalité ! De plus, machine foutue au bout de 2 ans et 3mois… cesse de fonctionner du jour au lendemain alors qu’on en a toujours bien pris soin ! Vu le prix c’est scandaleux ! Et ce qui est d’autant plus scandaleux c’est que Amazon n’a aucune solution pour vous et vous laisse avec votre machine en panne",Yaya,Revisado en Francia el 30 de marzo de 2024
Gute Maschine,"3,0 de 5 estrellas",Hab sie nun seit 4 Monaten...funktioniert einwandfrei.....macht guten Kaffee,Brigitte,Revisado en Alemania el 28 de marzo de 2024
gute und praktische Espressomaschine,"3,0 de 5 estrellas","kompakte und praktische Kaffeemaschine, der Arm ist in Ordnung, aber der Filter neigt manchmal dazu, sich zu lösen und muss verbessert werden",Kristian,Revisado en Alemania el 24 de marzo de 2024
Espressomaschine,"5,0 de 5 estrellas",Wunderbar im Gebrauch. Würde eher jetzt mit milchgefäss das kalt bleibt nehmen. Sonst aber keine probleme damit.,Nancy Wagner,Revisado en Alemania el 12 de marzo de 2024
Note: 1+ 🎉 💯 🌟,"4,0 de 5 estrellas","Ich habe dieses kleine Kraftpaket 2021 für 180 € gekauft. Der Kaffee schmeckt einfach super lecker, die Materialqualität ist hochwertig und die Bedienung ist sehr intuitiv und somit leicht in der Handhabung. 1 Jahr später musste ich leider notgedrungen umziehen. Aus verschiedenen Gründen musste die Maschine 16 Monate lang stehen. Dann viel mir das Kraftpaket wieder ein. Sie war natürlich verkalkt und es lief kein Wasser mehr. Da dieses Gerät ein Entkalker Programm hat, habe ich das Gerät immer wieder mal mit diesem Programm laufen lassen. Und man ahnt es schon wieso dieses kleine Superteil eine 1+ von mir bekommt. Nicht nur das der Kaffee sehr gut schmeckt, die Maschine läuft wieder einwandfrei (ohne Einsatz von Chemikalien). Ich hatte ein Gerät gekauft das 617 € gekostet hat (habe das Gerät im Angebot bekommen), nach 4 Tagen war das teure Gerät defekt. Nach diesem Erlebnis werde ich immer wieder eine Breville Maschine kaufen, denn die hält was sie verspricht. Einfach ein tolles Preis-Leistungsverhältnis. Man muss natürlich auch hochwertigen Kaffee/Espresso für die Maschine benutzen. Für einen 1-2 Personen Haushalt perfekt. Einfach kaum zu glauben, da gehen alle Daumen ganz hoch 👍😃",LU.,Revisado en Alemania el 10 de marzo de 2024
