title,rating,body,author,date
Cracked with first use,"1,0 de 5 estrellas","I thought this would work fine but it cracked the first time I used it.
No, I didn’t press to hard, unless it’s not supposed to press down to the coffee. But then, it’d be useless if it can’t press any better than simply draining.",hepsy,Revisado en los Estados Unidos el 4 de junio de 2024
Read the fine print,"1,0 de 5 estrellas",Big mistake. Or should I say little; this french press isn't even big enough to make one decent sized mug of coffee. It's ridiculous. I didn't think they even made tiny ones like this. I thought it was just a bit cheaper because it was of lesser quality. Well it was lesser everything.,Sasha,Revisado en los Estados Unidos el 12 de abril de 2024
arrived broken,"1,0 de 5 estrellas","This came in the original packaging - not an amazon box - and the glass was broken. In the process of returning. In the mean time, went to Canadian Tire and bought one for under $15 and it works great at frothing my milk for latte at home.",Sue Juke,Revisado en Canadá el 4 de abril de 2024
Works great,"3,0 de 5 estrellas","A little small for me. However, I can make a “fresh” cup whenever I want.",Amazon Customer,Revisado en los Estados Unidos el 29 de marzo de 2024
It works in a pinch,"5,0 de 5 estrellas",Bought this for travel. If you follow the instructions you can derive a good cup of coffee. Actually makes two at a squeeze if filled.,T Jones,Revisado en los Estados Unidos el 23 de febrero de 2024
Gute Ware,"5,0 de 5 estrellas",Funktion sehr gut. Besonders für 1 Personen,f.f,Revisado en Alemania el 14 de febrero de 2024
It arrived broken,"1,0 de 5 estrellas",It arrived broken,Mary ellen,Revisado en Canadá el 9 de febrero de 2024
Perfect coffee,"5,0 de 5 estrellas",Original model still the best,Chef pasta,Revisado en los Estados Unidos el 3 de febrero de 2024
Buy a different French press,"3,0 de 5 estrellas","Okay folks, you're going to read a lot of reviews talking about how using the French press is the best way to make coffee. I agree that a French press makes a good full bodied flavorful cup of coffee. I've been using them for over 20 years and have had them in different sizes over the years. This review is for THIS French press not the French press in general.

Because these don't keep the coffee hot for long and because I drink multiple cups of coffee in the morning, I use an auto-drip coffee maker with a thermal carafe. I like to use the small French press to make my single afternoon cup of coffee. I was recently forced to buy a new one after I dropped my old one and cracked the glass.

This French press is NOT one of the better ones. It's a nice looking design but you have to force the lid down to get it on securely. It's equally awkward to remove. I find that I have too many coffee grounds end up in my cup. It's normal to have some with a French press but not this many. You'll have to stop pouring well before you get to the bottom. I'm a huge fan of making coffee with a French press, but you're much better off buying the Mateebake or similar one around the same price point. This French press isn't terrible, but your money is much better spent with a different brand.",Kenneth A. Harrison,Revisado en los Estados Unidos el 14 de enero de 2024
Mi piace,"5,0 de 5 estrellas",Va benissimo,Non posso caricare s21,Revisado en Italia el 4 de enero de 2024
False advertising!,"1,0 de 5 estrellas",They advertise this as 2 cup capacity but just looking at it tells you it is not even close. I tried pouring a 2 cup portion into it and around 20% spilt out. It will only fill half of my coffee mug. Amazon please do your due diligence and take this off the market. It is in your hands.,MICHAEL F.,Revisado en los Estados Unidos el 22 de diciembre de 2023
The lid is a poor fit - easy to knock over,"3,0 de 5 estrellas","I wouldn't recommend this.My husband wanted a caffetiere which has a lid lined up with the handle in such a way that the strainer is in the correct position when you pour.
Although the dint in the lid does line up with the handle the lid itself is a poor fit and the whole thing seems a bit top heavy unless the plunger is fully depressed so it has been knocked over several times already Just a light touch is all it needs to knock it off balance. It seems as though the base could be weighted better and the lid should fit more snugly. Similar to one we had previously but for the price this one is nowhere near as good in terms of quality",po hayward,Revisado en Reino Unido el 17 de diciembre de 2023
Cute,"5,0 de 5 estrellas",Nice 12oz French press. Good for 2 cups. Saves kitchen space.,K,Revisado en Canadá el 1 de diciembre de 2023
Im mad at myself for not reading the reviews on this one. Which i always use to gauge my purchases.,"1,0 de 5 estrellas","False advertising on this item for sure!! 8oz. Is 1 cup then 2 cups should be 16 oz. Thats what I used to purchase this item. From other reviews it barely gives 10 oz. Its really tiny. Not at all what i wanted. So now i have to go through the headache of receiving, returning and getting a refund. ugh ! 🤦🏻‍♀️",Soccorsa H.,Revisado en Canadá el 4 de noviembre de 2023
Size is perfect for a solo cup of joe.,"4,0 de 5 estrellas","My coffee grind maybe too fine but I felt the mesh still miss some of the grind when pouring the coffee into my cup. I had to leave about 10% of the coffee inside the press or all the grind will collect inside my mug. Overall, I'm satisfied with the press.",BigFish,Revisado en Canadá el 30 de octubre de 2023
Perfect size,"5,0 de 5 estrellas",Bought this to take on vacation because it is the perfect size for me and small enough to pack….love it!,Southern Comfort,Revisado en Canadá el 26 de octubre de 2023
"Cheap, plastic broke after few months","3,0 de 5 estrellas","Got good use out of it for 5 months but then the glass broke while I was washing it and I cut my finger. Cheaply made, flimsy material. For the price I feel I got my money's worth but I will invest in a better made French press maker going forward.",Amazon Customer,Revisado en los Estados Unidos el 16 de septiembre de 2023
Good Buy,"5,0 de 5 estrellas",Affordable and easy to use.,Tessa Greenwood,Revisado en los Estados Unidos el 7 de septiembre de 2023
Sin cuidado,"4,0 de 5 estrellas","El artículo es muy bueno y útil, pero la persona que lo entregó parece que tiró el paquete, no sé porqué y una de las cafeteras se rompió",Anita,Revisado en los Estados Unidos el 1 de septiembre de 2023
Good Press,"4,0 de 5 estrellas","The overall press is good. not like the other 2 I tried and it broke with the first 2 uses.
This one is a strong pc and is in use almost daily for a few months already. The problem is that the mesh disk is not very tight to the cup, that way it lets some coffee pcs thru... solution is not to drink the entire cup so you don't drink the ground beans...",Abraham,Revisado en los Estados Unidos el 24 de agosto de 2023
Very petite,"1,0 de 5 estrellas",Make sure you read sizing on this!,Sarah Parry,Revisado en los Estados Unidos el 9 de agosto de 2023
Picture deceiving,"1,0 de 5 estrellas",Too small,Sue Cochran,Revisado en los Estados Unidos el 8 de julio de 2023
"Inexpensive, simple to use","5,0 de 5 estrellas",Would be nice if it had a level marker but I am happy with it,John H Funk,Revisado en los Estados Unidos el 8 de julio de 2023
Does what it should,"4,0 de 5 estrellas",Works good. Just need to find the amount of coffee needed for your taste.,Jim Dandy,Revisado en los Estados Unidos el 1 de julio de 2023
Very easy to break,"2,0 de 5 estrellas","The design of the lid, far from being clever, is fiddly and the glass broke on second use. Not recommended.",Paul Goodman,Revisado en Reino Unido el 29 de junio de 2023
Coffee jug,"5,0 de 5 estrellas",Exactly what I was looking for to replace one,Hilary H.,Revisado en Reino Unido el 26 de junio de 2023
Terrible coffee press.,"1,0 de 5 estrellas",This is too small. When I press the plunger down coffee is projected all over the place. It sucks.,nicole danielle armand,Revisado en los Estados Unidos el 17 de junio de 2023
Perfect for my desk.,"5,0 de 5 estrellas",Bought to keep in my office so I didn't have to stop for coffee every time I headed in. It is perfect!,Jenesis Fields,Revisado en los Estados Unidos el 14 de junio de 2023
A truely badly designed device,"1,0 de 5 estrellas",Has almost impossible ability to fully plunge due to insufficient size notch in plastic plunger.Would never purchase this again. due to this basic design fault. Very frustrating when you want a nice cup f coffee in the morning.,chris astill-smith,Revisado en Reino Unido el 2 de junio de 2023
Must have,"5,0 de 5 estrellas",The best way to make great coffee.,R. F. Franck V.,Revisado en los Estados Unidos el 28 de mayo de 2023
Minderwertige Fehlkonstruktion,"1,0 de 5 estrellas","Eigentlich denkt man, dass eine French Press nicht fehlkonstruiert werden kann, aber bei dieser ist es leider gelungen.

Der Kunststoff-Griff ragt oben an der Öffnung 1cm in die Kanne, sodass sich das Sieb nur verkantet in das Glas einbringen und herausnehmen lässt. Darüber hinaus klappert der Deckel, schließt nicht bündig und die ganze Kunststoffkonstruktion wirkt sehr minderwertige. Der Artikel wurde sofort retourniert.

Keine Kaufenempfehlung!

TIPP: Bei Tchibo stattdessen eine wertige French Presse mit Edelstahlfassung für NUR 13,99€ entdeckt.",Fabian,Revisado en Alemania el 24 de mayo de 2023
It's affordable,"5,0 de 5 estrellas",I bought this as a gift for my mom. She uses it every day. It works. If you want something that makes more than one cup at a time tho this isn't for you,James,Revisado en los Estados Unidos el 23 de mayo de 2023
Broke the second day I used it,"1,0 de 5 estrellas","As you can see in the photo, the plastic piece that connects the lid to the plunger broke the second day I used the product.",Matthew Hartley,Revisado en los Estados Unidos el 22 de mayo de 2023
Size,"3,0 de 5 estrellas",I did not understand from the advertising how very small the press was. I expected the capacity to be slightly greater. The amount of coffee for a good cup takes up space. It is a little difficult to put the plunger in.,Sande,Revisado en los Estados Unidos el 17 de mayo de 2023
Only Good for the first month,"2,0 de 5 estrellas","This coffee press only good for the first month of using. After couple time use, the seal get lost. Now It's don't function at all.",Leona,Revisado en los Estados Unidos el 15 de mayo de 2023
Defective jugs,"1,0 de 5 estrellas","The 1st press I bought was great, particularly the filter which retained its shape and function long after other models had given up. I bought another 2 as spares (we're seniors and tend to drop things) and they duly arrived safe and well all the way to Israel. Two months later we managed to damage jug no.1 - see photo - and took out jug no. 2. To my surprise, the filter was damaged - see photo. The filter of jug no. 3 was ok but very difficult to get in the jug so I imagine it won't be long before that filter also becomes defective. The problem seems to be that the internal diameter of new jugs 2 and 3 is about 2.5mm less than the first one I bought. I really don't want to go to the hassle of packing and returning them. Can Clever Chef just send me 2 new filters which will fit the new jugs?",MG,Revisado en los Estados Unidos el 7 de mayo de 2023
Coffee for One.,"5,0 de 5 estrellas",Delighted with my purchase. Exactly as described. Very prompt service. Well done.,Grace,Revisado en Reino Unido el 5 de mayo de 2023
Handy for one cup,"4,0 de 5 estrellas","Good quality, easy to use, one cup only",Trisha_sm,Revisado en Reino Unido el 4 de mayo de 2023
Could have been a good one but isn't.,"2,0 de 5 estrellas","I love a good French press. I have them relegated to their own specific uses, one for tea and one for coffee, and then the one I keep boxed in the gift closet because I love giving these as little gifts! This particular press does all the stuff a normal press does, however...and this was big one for me. The carafe rotates freely in the holder with the least amount of pressure, whereas the ones I have purchased from Bodum do not rotate in the holder. When I'm cleaning this thing and invert the holder the carafe will literally fall out, so beware! The risk of a burn from boiling water or very hot liquids of any temperature have left me very uneasy using this press. I won't return it because it does work. I just don't like the way it works.",Mona Hair,Revisado en los Estados Unidos el 29 de abril de 2023
Poorly designed,"1,0 de 5 estrellas","The placement of the handle makes it very difficult to insert the plunger. Even though there is a matching notch on the top of the plunger, you still need to tilt it to get the mesh part inserted. I’m afraid I’m going to spill hot coffee on my hand every time. I would definitely return this if I hadn’t already used it. I do not recommend this product.",MM.,Revisado en los Estados Unidos el 28 de abril de 2023
TINY! WONT COVER RETURN AT PU POINT,"1,0 de 5 estrellas","This think is ridiculously small and they won't cover drop off at a pu point, instead they want me to pay half of the return amount. The closest UPS store is more than an hour from my location",Heather Smith,Revisado en los Estados Unidos el 26 de abril de 2023
Tiny plus it broke after 4 uses,"1,0 de 5 estrellas",It doesnt even make enough for one cup.,G,Revisado en los Estados Unidos el 17 de abril de 2023
Poor design - unclever,"2,0 de 5 estrellas","It looks like a normal cafetiere, but putting the lid on is a challenge in itself because of the design of the handle..and then plunging causes hot coffee ground to spill out. All in all a poorly designed piece of kit. Stick with Bodum every time! Very unclever design...",A Summers,Revisado en Reino Unido el 13 de abril de 2023
Coffee,"5,0 de 5 estrellas",Works great.,Isel Sierra,Revisado en los Estados Unidos el 12 de abril de 2023
French press,"1,0 de 5 estrellas",I dislike this product. It was very small and kept coming apart. I ordered a different one from Amazon,Joanne M Hannon,Revisado en los Estados Unidos el 3 de abril de 2023
easy to use,"3,0 de 5 estrellas",The glass is light is not strong enough,AIMAN,Revisado en los Estados Unidos el 28 de marzo de 2023
Love my new French Press,"5,0 de 5 estrellas",Perfect size for one perfect cup of coffee!,Marirose Bernard,Revisado en los Estados Unidos el 9 de marzo de 2023
Perfect size for one large cup of coffee,"5,0 de 5 estrellas","Very small, which is exactly what we were looking for to fit in the drawer, makes enough for one cup for one person in the morning. Solid and easy to use and clean.",Claydith,Revisado en los Estados Unidos el 6 de marzo de 2023
Funziona,"5,0 de 5 estrellas",Mi sono trovata bene con questo articolo,marina,Revisado en Italia el 25 de febrero de 2023
Too small,"3,0 de 5 estrellas",Too small,Kimberley,Revisado en los Estados Unidos el 24 de febrero de 2023
Breaks easily,"3,0 de 5 estrellas",Cheap. Broke after a week. Just cracked into pieces,Lisa M. Fernandes,Revisado en los Estados Unidos el 20 de febrero de 2023
"Does not filter well, does not hold enough water.","2,0 de 5 estrellas","First of all, this is supposed to be 12-ounce French press, but it barely holds 11 oz. The biggest problem, however, is that the plunger does not have a good seal, leaving grounds in the cup. I returned it and bought an 8-cup model that works fine.",K. Gordon,Revisado en los Estados Unidos el 18 de febrero de 2023
Highly Disappointed,"1,0 de 5 estrellas","It fell apart, as in broke into pieces, at 31 days. Amazon doesn’t appear to have an option for us to return.",Randy Bolling,Revisado en los Estados Unidos el 13 de febrero de 2023
French press,"5,0 de 5 estrellas","Looks perfect, I bought this for my daughter in law's visit ... hopefully it works like others I've purchased",Jackie,Revisado en los Estados Unidos el 10 de febrero de 2023
Exactly what i was looking for,"5,0 de 5 estrellas",Works fine. I specifically bought this because there's no metal around the carafe and I put it in the microwave.,Terry Terzakis,Revisado en los Estados Unidos el 10 de febrero de 2023
Be careful with this.,"1,0 de 5 estrellas",Paper-thin glass shattered when washing with a soft cloth after unpacking. Shards extremely sharp and could have done serious damage. I was lucky.,James E. Gearhart,Revisado en los Estados Unidos el 31 de enero de 2023
Don’t try to remove handle,"2,0 de 5 estrellas","Well I was loving this for single cup of coffee. This is first experience with French pressed coffee and I didn’t want to spend too much. I’ve had it a couple of weeks and was already considering getting a bigger one to make two cups at once. I was a bit concerned that coffee wouldn’t stay hot. I had not been removing the plastic holder because it doesn’t come off easily. Since they suggest for thorough cleaning to remove it by spinning the handle around to the pour spout, I tried this. It broke it. Disappointed but now ordered a larger one that is not glass. Two problems solved. This one worked for my introduction to French pressed coffee and who knows I may buy another to take on vacations. Long story short, don’t worry about removing handle to clean.",Donna,Revisado en los Estados Unidos el 29 de enero de 2023
Seemed nice but broke easily,"1,0 de 5 estrellas","Was very happy with this, but glass part fractured suddenly in my hands while washing it in hot water. Hasn't been dropped etc, maybe the water was too hot for it, but was unexpected and unwanted.",andy,Revisado en Reino Unido el 27 de enero de 2023
Get what you pay for,"3,0 de 5 estrellas","It’s an ok, small, little French press. The lid does not sit securely and does not turn so that the pour opening can be blocked while coffee/tea is diffusing. The mesh strainer at the bottom doesn’t completely block coffee grounds or loose tea therefore, it always leaves a small amount in your final cup. Overall meh. I’d pay a few dollars more and get a better product.",Amazon Customer,Revisado en los Estados Unidos el 23 de enero de 2023
Ein Super Kaffee maker,"5,0 de 5 estrellas",Super für schnellen Kaffee und tee !,Hahnel Paul,Revisado en Alemania el 1 de enero de 2023
Fehlkauf,"1,0 de 5 estrellas","Wollte tee damit machen, es kommen beim Ausgiesen zu viele Krümel.",Angela Leuschel,Revisado en Alemania el 29 de diciembre de 2022
Sehr zufrieden,"5,0 de 5 estrellas","Erfüllt seinen Zweck und ist auch spülmaschinentauglich. Es ist zwar nicht sehr hochwertig, aber für den Preis finde ich es fair.",Merve,Revisado en Alemania el 27 de diciembre de 2022
It’s ok,"4,0 de 5 estrellas",Coffee grounds tend to sneak through sometimes 🤷🏽‍♀️ It’s ok though not bad overall,Anne Haynes,Revisado en los Estados Unidos el 11 de diciembre de 2022
its black. its plastic. its just a basic French press.,"4,0 de 5 estrellas","There is noting special about this. it does the job. no more, no less. Its what I expected for the price.",Greg Moore,Revisado en los Estados Unidos el 9 de diciembre de 2022
Single serving,"5,0 de 5 estrellas",Perfect size to make coffee for one person!,Megan,Revisado en los Estados Unidos el 8 de diciembre de 2022
