title,rating,body,author,date
Perfecto,"5,0 de 5 estrellas",Perfecto,erika,Revisado en España el 14 de enero de 2021
Perfecta,"5,0 de 5 estrellas",Muy buena cafetera. Krups no defrauda.,Esti,Revisado en España el 9 de diciembre de 2020
"Dos unidades, dos calabazas","1,0 de 5 estrellas","Adquirí dos unidades de este artículo en versión ""como nuevo"" ya que estaban a buen precio, una para casa y otra para un familiar y ambas estaban rotas por los mismos sitios, el portafiltros, teniendo una lengüeta rota. Una de ellas además tenía la bisagra quebrada. No sé cómo será el café porque me ha tocado devolver las dos, parece ser que es bueno por las valoraciones, pero el material plástico con el que están fabricadas claramente distan mucho que desear ya que no he podido ni catar café alguno.",Cliente Amazon,Revisado en España el 30 de octubre de 2020
Buen café.,"4,0 de 5 estrellas","Me gusta mucho. Es la segunda que tengo.
La anterior, se rompió la jarra. No encontré otra. Es por éso que no le doy las 5 estrellas.
Muy frágil. Cuidado con ella.",Amelia Castro Bouzas,Revisado en España el 7 de agosto de 2019
la funcionalidad,"5,0 de 5 estrellas","Desde hace 40 años uso en la cocina la Marca Krupp para trabajar. Para mi, la más efectiva.",Horten Beni,Revisado en España el 12 de mayo de 2019
cafetera,"1,0 de 5 estrellas","buenos dias
savor no es lo que desaba
devolver producto por no satisfecho
gracias",claudiu,Revisado en España el 17 de febrero de 2019
Oma ist zufrieden,"5,0 de 5 estrellas","Auf Wunsch von Oma diese Maschine gekauft. Sie ist recht platzsparend, leicht zu reinigen und kocht Kaffee ;). Durch die Warmhaltefunktion, die sich automatisch nach 30 min. abschaltet perfekt. Gutes Gerät.","Malz, Matthias",Revisado en Alemania el 23 de julio de 2024
Nicht empfehlenswert,"2,0 de 5 estrellas","Nachtropfsicherheit? Von wegen!
Sauberes einschenken? Unmöglich!
Griffsicherheit? Wegen eckigem Griff und Klemmgefahr nicht vorhanden!",Christa Mader,Revisado en Alemania el 21 de julio de 2024
Guter Kaffee und robuste Technik,"4,0 de 5 estrellas","Einfache robuste Technik. Das letzte Gerät aus dieser Serie hat 15 Jahre gehalten bis es vom Kalk aufgefressen wurde...

Bei dieser Reinkarnation ist mir lediglich aufgefallen dass es etwas streng geht den Filter wieder in die Maschine zu drücken, fühlt such irgendwie ""Falsch"" an da feste drauf zu drücken.

Bin aber zuversichtlich dass ich das noch einläuft, haben das Gerät jetzt erst seit vier Wochen.

Der Kaffee schmeckt auf jeden Fall hervorragend 😃",Ralph,Revisado en Alemania el 20 de julio de 2024
Heißer Kaffee,"4,0 de 5 estrellas","KRUPS Kaffeemaschine.
Die Kaffeemaschine wurde wie immer von AMAZON schnell geliefert. Vielen Dank dafür. Ich habe den Inhalt des Paketes geprüft. Eine Bedienungsanleitung ist dabei.
Aus Hygienegründen habe ich drei Mal Wasser durchlaufen lassen und dann den ersten Kaffee gekocht. Schmeckt gut und ist richtig heiß. Ich habe auch die Aroma-Taste ausprobiert, konnte aber keinen Unterschied im Geschmack feststellen.
Ich habe noch nicht entschieden, ob ich die KRUPS behalte.",Meier24,Revisado en Alemania el 3 de julio de 2024
