title,rating,body,author,date
Muy dura y buenísima calidad. Recomendable al 100%,"5,0 de 5 estrellas","Muy duradera, ya le utilizado anteriormente",Cliente Amazon,Revisado en España el 15 de junio de 2019
La mejor,"5,0 de 5 estrellas",Simplemente la mejor.,L.,Revisado en España el 13 de junio de 2019
Mi opinión,"4,0 de 5 estrellas",Hace buen café. De uso sencillo,Elena,Revisado en España el 2 de mayo de 2019
Café buenísimo,"5,0 de 5 estrellas",Buen producto.,Maripinturillas,Revisado en España el 14 de febrero de 2019
Café de la mañana,"5,0 de 5 estrellas","Tenia una igual de hace muchos años, sólo tenía que comprar otro. Espero que esto dura tanto
hace una agradable taza o más.",Curly,Revisado en España el 21 de abril de 2018
Genial,"4,0 de 5 estrellas","Tenia una igual de hace muchos años y se murió, y esta es estupenda hace un buen café, rápida, estoy muy contenta por que creía que ya no hacían este modelo,¡ y lo tengo¡",pilar,Revisado en España el 12 de enero de 2018
José luis,"4,0 de 5 estrellas",Me parece una cafetera que esta muy bien la marca es muy buena yo tuve otra y me salió muy bien,jose luis,Revisado en España el 16 de abril de 2016
Braun Household Kaffeeautomat,"5,0 de 5 estrellas",Sehr schön. Sehr zufrieden. Danke,dietmar knerr,Revisado en Alemania el 22 de julio de 2024
Braun Household Kaffeemaschine KF 47,"1,0 de 5 estrellas",Die Braun KF 47 war undicht.,Dieter Henrich,Revisado en Alemania el 21 de julio de 2024
Schöne und wertige Kaffeemaschine mit einem Haken,"4,0 de 5 estrellas","Design und Haltbarkeit der Maschine sind sehr gut, allerdings ist die Füllstandsanzeige mangelhaft. Die eingefüllte Wassermenge wird immer mit großer Verzögerung dargestellt, der Durchlass hätte etwas größer dimensioniert werden können..",Knut Oberhauer,Revisado en Alemania el 20 de julio de 2024
"Nach über 10 Jahren Dauergebrauch neue gekauft, extrem geile Maschine","5,0 de 5 estrellas","Wir nutzen die Maschine täglich meist 2 x mit ca. 8-10 Tassen. Dies tun wir mit der Maschine seit über 10 Jahren und sie hat immer tadellos funktioniert. Irgendwann ist beim Tropfstopp etwas abgebrochen, seitdem haben wir sie ohne Tropfstopp benutzt ging auch jahrlang gut. Nun hat sich vom Boden etwas Beschichtung abgelöst, was blöd aussieht. Also alte funktionierende Maschine in den Keller für Partys, wenn man viel kochen muss und die Neue in die neue Küche. Würde keine andere kaufen, echte Wertarbeit.",Marcus,Revisado en Alemania el 20 de julio de 2024
Schlicht und Einfach,"5,0 de 5 estrellas","Sie ist sehr schlicht und einfach gehalten. Es gibt kein unnötigen Schnick Schnack und das für mich wichtigste, sie ist leicht zu reinigen.",Martin,Revisado en Alemania el 20 de julio de 2024
Alles bestens,"5,0 de 5 estrellas",Preis- Leistungsverhältnis passt,Paula,Revisado en Alemania el 19 de julio de 2024
Gute Filterkaffeemaschine,"5,0 de 5 estrellas",Die Filterkaffeemaschine von Braun brüht guten Kaffee und alle Teile sind leicht zu reinigen..Wir nutzen schon viele Jahre Braun Maschinen ohne Probleme.,reisewilli,Revisado en Alemania el 16 de julio de 2024
Empfehlenswert,"5,0 de 5 estrellas","Eine gute Kaffeemaschine , hat eine große Einfüllöffnung .",nael dababneh,Revisado en Alemania el 13 de julio de 2024
Kein korrekter Zusammenbau des Deckels!,"5,0 de 5 estrellas","Die Maschine funktionierte nicht, weil die Lasche am Deckel auf einer Seite nicht in der Verankerung war. Mir selbst war es auch nicht möglich, diesen Fehler zu beheben. Maschine ging zurück und ich habe nochmals neu bestellt in der Hoffnung das die dann ok ist.
Meiner Ansicht nach sollte so etwas nicht passieren, zu was gibt es eine Endkontrolle!",U. H.,Revisado en Alemania el 5 de julio de 2024
keine Bedienungsanleitung in DEUTSCH - einige generelle Mängel,"2,0 de 5 estrellas","FRECHHEIT:
1.) Bedienungsanleitung nicht in DEUTSCH - siehe Bilder
2.) Bei Problemen - Lösungsvorschläge (vermutlich) nur in kyrillischen Buchstaben

ZUM GERÄT:
1.) wackelt wenn die auf ebenen Boden steht
2.) mehr Kaffee erforderlich, weil Brühvorgang zu schnell
3.) Deckel der Kanne fällt praktisch selbständig ab
4.) Beim Wassereingießen läuft viel daneben, weil dieser sinnlose ""Aromadeckel"" tropft

FAZIT:
Billige Maschine - keine Empfehlung",Bewerter,Revisado en Alemania el 23 de junio de 2024
Einfache Kaffeemaschine,"5,0 de 5 estrellas","Die Maschine sieht in schwarz klasse aus.
Auch die Funktionalität und Bedienung lässt an nichts offen. Genau das Richtige für ältere Menschen.",Max,Revisado en Alemania el 23 de junio de 2024
Perfect machine,"5,0 de 5 estrellas",Went back in time withthis purchace but it work perfect,Feels like a wish purchase,Revisado en Países Bajos el 3 de junio de 2024
Braun Kaffee KF 47,"5,0 de 5 estrellas",Der Kaffee wird sehr schnell zubereitet. Super Preis/Leistung.,Doris Straub,Revisado en Alemania el 2 de junio de 2024
Kaffee läuft nicht durch,"2,0 de 5 estrellas","Beim Kauf der Maschine war ich noch begeistert. Der Kaffee wurde schnell gebrüht. Der Geschmack war sehr gut. Jetzt nach 16 Monaten ist die Begeisterung verflogen. Zum einen hat sich die Konstruktion als ""wackelig"" erwiesen. Der Deckel der Kanne vermittelt dauerhaft den Eindruck herausfallen zu wollen. Die eingesetzte Tülle an der Kanne ist herausgefallen und weigert sich wieder einsetzen zu lassen. Der Brühvorgang des Kaffees hat sich verdoppelt. Am ärgerlichsten ist jedoch, dass der Kaffee nicht mehr in die Kann fließt. Das passiert nur, wenn man die Kanne gegen den Filterbehälter drückt. Schade.",T. Raake,Revisado en Alemania el 21 de mayo de 2024
Bewertung,"2,0 de 5 estrellas","Ich kann diese Kaffeemachine nur eingeschränkt empfehlen. Es handelt sich um ein sehr altes Modell und wird bei mir nur als Ersatz eingesetzt. Die Wasserstandanzeige ist auf der rechten Seite und der Deckel der - sehr altmodischen - Glaskanne ist nur schwer zu bedienen. Kaffee aufbrühen ist allerdings kein Problem.
Mich stört die völlig überholte Bedienung.
MFG w. d. l. M.",De La Motte Wolfram,Revisado en Alemania el 12 de mayo de 2024
Good,"5,0 de 5 estrellas",Good and fair price,Christopher,Revisado en Alemania el 9 de mayo de 2024
Schön und Gut,"5,0 de 5 estrellas","Diese Kaffeemaschine ist sehr gut, was wichtig ist sie macht gute heiße Kaffee und schaut sehr schön aus.",Zlatko F.,Revisado en Alemania el 2 de mayo de 2024
Ist ihr Geld wert...,"5,0 de 5 estrellas",Ich liebe diese Maschine ...ruckzuck ist der Kaffee aufgebrüht und schön heiss..unkompliziert in der Handhabung,Ute,Revisado en Alemania el 19 de abril de 2024
gute Maschine,"5,0 de 5 estrellas",gut zu handeln,Peter Hucker,Revisado en Alemania el 6 de abril de 2024
Nicht kaufen,"1,0 de 5 estrellas","Empfehle diese Kaffeemaschine nicht zu kaufen.
Geht grundsätzlich nach 2 Jahren kaputt.
Bei neugekaufte Kaffeemaschine läuft Wasser am Boden raus.
Neues Produkt zu erhalten ist von Amazon und Braun umständlich",Egbert Goelz,Revisado en Alemania el 2 de abril de 2024
Gütr Qualität,"5,0 de 5 estrellas","Schnelle Lieferung und gut verpackt angekommen. Das Gerät ist in der Funktion absolut gut und einfach.
Zu bedienen. Der Kaffee kommt heiß und schmackhaft rauß ich kann die Kaffemaschine nur empfehlen.
Wir hatten die gleiche Maschine 5 Jahre zur vollen Zufriedenheit.",maximilian späth,Revisado en Alemania el 26 de marzo de 2024
Broken after one use,"1,0 de 5 estrellas",Broken on arrival,Kevin,Revisado en Alemania el 23 de marzo de 2024
Kaffeemaschine dampft viel zu stark,"2,0 de 5 estrellas","Zuerst das gute: Sie ist schnell, sieht gut aus und praktisch!
Aber!!!: Sie produziert am Schluss so viel Wasserdampf, dass der ganze Schrank, in dem die Maschine steht nass ist und im Laufe der Zeit sicher aufweicht und kaputt gehen wird. Deshalb für mich nicht brauchbar und geht zurück.",Ralf E.,Revisado en Alemania el 20 de marzo de 2024
Alles,"5,0 de 5 estrellas",Bin sehr zufrieden.,Ursula Schmidt/Kleinfeldt,Revisado en Alemania el 19 de marzo de 2024
Heel fijn apparaat.,"5,0 de 5 estrellas",Ik gebruik dit type Braun al jaren. Zeer tevreden. Koffie is snel klaar.,Mario Martens,Revisado en Países Bajos el 16 de marzo de 2024
Top Kaffeemaschine sehr zu empfehlen,"5,0 de 5 estrellas","Top Preis - Leistungsverhältnis.
Kaffeemaschine macht sehr guten und heißen Kaffee
Einfüllen und Ausgießen ohne zu tropfen. Top
Die Warmhalteplatte hält 35 Minuten den Kaffee heiß und schaltet sich danach selbst aus.
Sehr nachhaltig da sie aus BPA freien Material besteht und Ersatzteile nachzukaufen sind.",Marc,Revisado en Alemania el 11 de marzo de 2024
Gut,"4,0 de 5 estrellas","Gute Verarbeitung

Kaffee schmeckt",Me Wi,Revisado en Alemania el 8 de marzo de 2024
Schlechte Qualität,"1,0 de 5 estrellas",Leider sehr schlechte Qualität.,Olobolo,Revisado en Alemania el 29 de febrero de 2024
Ersatz für gleiches Model,"5,0 de 5 estrellas","Nachdem unsere Kaffeemaschine gleichen Typs defekt ist und wir sehr zufrieden mit Braun Maschine sind musste Ersatz gekauft werden.
Schnelle Lieferung.",D.H.,Revisado en Alemania el 23 de febrero de 2024
Heißer Kaffee,"5,0 de 5 estrellas","Das Beste, was es für den VKP bekommen kann!",Thorsten Lerbach,Revisado en Alemania el 22 de febrero de 2024
Braun Qualität eben.,"5,0 de 5 estrellas",Schnelle Lieferung gerne wieder,Herby-Norderstedt,Revisado en Alemania el 18 de febrero de 2024
"Funktioniert, aber die Qualitätsentwicklung ist erschreckend","5,0 de 5 estrellas","Hat unsere ca. 15 Jahre alte Braun-einfach ersetzt, die anfing undicht zu werden...erschreckend, wie sich Qualität entwickelt hat! Das neue Modell erfüllt seinen Zweck, keine Frage, aber gebenüber dem 15 Jahre alten Vorgänger wurde an allen Stellen massig Material eingespart. Das ist wie Polo vs. Tuareg. Ob die neue auch 15 Jahre hält, wage ich zu bezweifen.",THF,Revisado en Alemania el 13 de febrero de 2024
Plastikschrott nach 1 Jahr,"1,0 de 5 estrellas","Seit 30 Jahren kaufe ich diese Kaffeemaschine . Bei der letzten Aromaster Classic Kaffeemaschine ging die Wasserskala nach einem Jahr schon nicht mehr. Davor hielt sie knapp 3 Jahre. Bei der jetzigen, die wieder ein Jahr alt ist, geht die Wasserskala auch wieder nicht. Für mich die letzte AromasterClassic. Sie war mal gut, jetzt nicht mehr.",Amazon Customer,Revisado en Alemania el 8 de febrero de 2024
Gewohnt zuverlässig & gut.,"5,0 de 5 estrellas",Braun liefert immer noch zuverlässige Qualität!,Law-Men,Revisado en Alemania el 4 de febrero de 2024
Kaffee hat tolles Aroma,"5,0 de 5 estrellas","Der Preis ist sehr gut. Die Kaffee Maschine braucht schon mal 10 Minuten bis 6 Tassen fertig sind.
Aber das ist meine 2 te Maschine von Braun ich würde die trotzdem wieder kaufen.",Di Stefano Vincenza,Revisado en Alemania el 3 de febrero de 2024
