title,rating,body,author,date
Cuidado leer antes de comprar.,"1,0 de 5 estrellas","Lo del enchufe italiano es así, pero lo pone en la descripción… compre un adaptador y funciona. Mi sorpresa es que funciona durante dos días haciendo café aguado y ahora ni siquiera hace el café , da error todo el rato como si fallara la bomba…. Tramito la devolución y me quieren cobrar los gastos de envío… no me parece que tenga q pagarlos yo cuando el vendedor ha vendido un producto en mal estado se debería de hacer cargo. No me ha durado ni 10 días el aparato. No comprar!!! Este vendedor no debería seguir dando su servicio aquí. Cobra para enviar y también la devolución los gastos de envío. Si la devolviera porque no me gusta me parece bien pero el aparato no funciona tiene que pagarlo el.",Cliente Amazon,Revisado en España el 24 de abril de 2024
En muy poco tiempo prepara un café muy bueno y recién molido,"5,0 de 5 estrellas","Ideal si te gusta el café recién molido y no tarda nada
Te avisa si falta agua si está lleno el depósito del café
Sino tiene café te avisa
Hay que leer bien las instrucciones
Es muy fácil e intuitiva cuando la dominas la recomiendo",German Agudo Mariscal,Revisado en España el 24 de enero de 2024
Fantastica,"5,0 de 5 estrellas","Supera ampliamente las expectativas que tenía antes de la compra. Funcionamiento muy fácil. Te avisa de todo: si falta café, si falta agua o si el depósito de los posos está lleno. Perfecta compatibilidad del grano con la necesidad de tomar por ejemplo un café descafeinado utilizando café molido. La regulación del nivel de molido hace que el café salga realmente diferente de un nivel muy suave a uno muy fuerte. El sistema de espumado funciona perfectamente. Y lo más importante, la calidad de los cafés, fantástico. He tenido muchos invitados y se han quedo encantados con el nivel de calidad esperando. Dicen que consume mucha agua. Es relativo, porque el nivel de autolimpieza al encender y apagar la máquina así lo exige. Concretamente cada vez que enciendes y apagas la máquina consume 100 ml, o sea 1 litro cada 10 veces que enciendes y apagas la máquina, independientemente que una vez en marcha hagas 1 o 5 cafés. Muy contento con la compra. La recomiendo.",Joan Carles,Revisado en España el 27 de diciembre de 2023
Un desastre,"1,0 de 5 estrellas","No ha funcionado ni 1 año, de septiembre del 22 a marzo del 23, la envío a reparar a través de Amazon y me la devuelven igual, peor imposible.",Cliente Amazon,Revisado en España el 17 de abril de 2023
Sem complicações,"5,0 de 5 estrellas","A razão pela qual comprei esta cafeteira automática, foi :
1. Simplicidade de operar (para equipar uma casa para turistas é fundamentar aparelhos simples (sem ter que os estudar)
2. Tira 2 cafés em simultâneo
3. Fácil de limpar

De facto, esta máquina é básica, mas é o que preciso no dia a dia. Excelente não necessitar configurar a máquina para cada café que tiro ... tem apenas 4 botões essenciais, café expesso / duplo ou café longo / duplo, tudo o resto eu utilizo apenas uma vez por mês.
Um botão rotativo regula a intensidade do café (penso que será mais ou menos o tempo de moagem e, portanto, a quantidade de café) , isso é genial, na minha Philips (de gama alta) cá em casa eu tenho que pressionar diversos botões para escolher o que quero, esta não, é muito simples e funciona na perfeição.
Fiquei convencido com a marca, simplicidade, funcionalidade, facilidade de limpeza, etc ... sem complicações",Joao Paulo Araujo,Revisado en España el 2 de octubre de 2022
muy contento con la compra,"5,0 de 5 estrellas",es es mismo modelo que el 22.110. me ha venido reacondicionada desde Alemania. viene con enchufe de Italia. hay que comprar adaptador. pero funciona perfectamente,Victor Navas,Revisado en España el 27 de junio de 2021
Si la compráis en color blanco necesitáis adaptador de corriente italiano,"4,0 de 5 estrellas","Es increíble que Amazon cometa estos errores. Vende un producto sin especificar que es modelo a la venta en Italia, mola mucho para presumir con los amigos y enseñarle los tres palotes del enchufe tipo L (italiano), pero no mola recibir la cafetera y comprobar que te tienes que esperar un tanto a que te llegue el adaptador de 5 euros correspondiente tipo Italiano a schuko. Como mínimo tiene que aguantar 1500 w 10a.

De la cafetera poco que decir, es la segunda que compro de Delonghi. Lo mejor de todo es su economía de uso para el día a día, si le das su mantenimiento básico, filtros y limpiezas básicas del grupo infusor, tienes cafetera para la eternidad. La ventaja de la carga de agua frontal y el café por la parte superior es algo que no se tiene en cuenta y lo hace diferencial sobre muchas marcas.

Adelante y sin miedo.",ObiWanFaq,Revisado en España el 9 de octubre de 2020
"Enchufe italiando tipo L, NO COMPATIBLE en España","1,0 de 5 estrellas","Por mi sorpresa, me ha llegado la máquina con un enchufe italiano, siendo éste incompatible en España (ni en Francia, Alemania, etc.). No entiendo cómo pueden vender un producto destinado para España con un enchufe incompatible. He tenido que comprar adicionalmente un adaptador que me llegará en 2 semanas (que encima te exigen que compres mínimo 2 unidades). Así que a esperar otras 2 semanas hasta poder usar la cafetera...",joonchen,Revisado en España el 3 de abril de 2020
Enchufe de otro país,"2,0 de 5 estrellas","Todavía no he podido probarla porque para mi sorpresa, tiene un enchufe de otro país... Y en la descripción mi en las opiniones yo no he visto en ninguna parte que fuera un enchufe que no valga en España",A,Revisado en España el 20 de enero de 2019
buona macchina arrivata inutilizzabile,"1,0 de 5 estrellas","Prodotto arrivato apparentemente integro, caffè imbevibile, dopo vari tentativi di far funzionare bene la macchina, ho interpellato il venditore che si è rifiutato di sostituire la macchina del caffè. e mi ha detto semplicemente di portarlo in assistenza. è stata sostituita la meccanovalvola, sostituita la scheda elettronica, decalcificata regolazione della macchina... insomma è rimasto solo l'involucro originale. il venditore non si è comportato correttamente, avrebbe dovuto sostituirmi la macchina subito perchè era chiaramente difettosa",Paola Simona Cardano,Revisado en Italia el 6 de agosto de 2024
MACCHINA CAFFÈ DELONGHI,"4,0 de 5 estrellas","OTTIMO ARTICOLO, É LA SECONDA MACCHINA CHE ACQUISTO, LA CONSIGLIO",Maria Petrone,Revisado en Italia el 6 de agosto de 2024
Fantastica,"5,0 de 5 estrellas",Strepitosa,Stupenda,Revisado en Italia el 14 de julio de 2024
BUON PRODOTTO MA...DANNEGGIATA !!!,"2,0 de 5 estrellas",Avevo già un prodotto simile e quindi l'ho riacquistata; purtroppo arrivata danneggiata: rimborsato.,Luca,Revisado en Italia el 6 de julio de 2024
Maschine ist super,"5,0 de 5 estrellas",Alles gut geklappt,La consegna non funziona non e'stata consegnata aspetto ancora la merce vi prego gentilmente di non spedite piu con questa dita,Revisado en Italia el 13 de junio de 2024
Mi aspettavo meglio,"3,0 de 5 estrellas","Nonostante vari tentativi di regolazione della ""cremosita'"", il caffe' esce sempre piuttosto liquido. Per ora ho provato una sola marca. Io imposto la macinazione piu' fine possibile (secondo il manuale per avere piu' crema) e la rotella al 80% verso MAX per averlo piu' forte. Ma mi pare sempre piu' acquoso della nespresso che avevo. O non ho capito le istruzioni... poi ogni aggiustamento si devono fare un po' di caffe' quindi non e' semplice capire come influiscono.
Vero che consuma un sacco di acqua, specie se si fa un caffe' dopo pranzo e basta. Io la accendo e spengo ogni volta e quindi l'acqua per 1 caffe' e' tanta. Sarebbe la stessa acqua per 20 caffe' quindi tutto e' relativo. Per il resto tutto a posto.

Aggiornamento: dopo aver provato 3 tipi di caffe' e ogni possibile combinazione di macinatura e quantita' e temperatura ho deciso di renderla. E' la prima volta che rendo un prodotto amazon ma veramente fa il caffe' come la nespresso da 60 euro.",riccardo63,Revisado en Italia el 6 de junio de 2024
